Date,Open,High,Low,Close,Volume
30-Mar-99,88.0812,90.1962,88.019,88.8588,3733400
29-Mar-99,87.086,88.9521,86.7749,88.5167,4049100
26-Mar-99,85.1265,87.5214,84.8777,85.7797,4133200
25-Mar-99,85.5931,86.2151,84.349,85.2509,4914400
24-Mar-99,83.6025,84.8466,82.8561,84.349,5910500
23-Mar-99,83.1049,83.4159,81.612,82.2962,5007500
22-Mar-99,83.9446,84.8466,82.9183,83.1049,5948300
19-Mar-99,87.8946,88.5789,83.6025,83.8824,9748400
18-Mar-99,88.33,88.4544,86.0596,88.3922,7252500
17-Mar-99,89.3253,89.5741,88.5789,88.61,3457700
16-Mar-99,90.5694,91.3158,89.6674,90.0718,3303000
15-Mar-99,89.1698,90.7249,88.1434,90.5694,3951400
12-Mar-99,90.9115,91.2847,88.5789,88.5789,4841600
11-Mar-99,90.756,92.5288,90.3206,91.0048,4295600
10-Mar-99,90.3828,91.0048,89.6985,90.3206,3504900
9-Mar-99,89.5119,92.0001,88.8588,90.6627,5009500
8-Mar-99,88.8899,89.5741,88.1123,89.0143,3779900
5-Mar-99,86.5261,89.0454,86.4639,88.7655,5803100
4-Mar-99,86.3395,88.0812,84.66,85.0954,10750500
3-Mar-99,83.8513,84.069,82.1407,82.9805,3871500
2-Mar-99,84.8466,85.0643,83.0427,83.4781,4371800
1-Mar-99,84.349,84.349,82.1718,83.7891,4795400
26-Feb-99,85.0954,85.5308,82.8561,84.4734,7399000
25-Feb-99,85.5931,86.5572,84.2557,86.4017,5234800
24-Feb-99,88.2056,89.4186,86.1529,86.4639,4318700
23-Feb-99,88.5789,89.5741,87.4592,88.0501,4554600
22-Feb-99,85.7175,88.5478,85.1265,88.5478,4600100
19-Feb-99,86.7749,86.9615,85.0954,85.4064,3696600
18-Feb-99,85.5931,86.8371,84.6911,86.7127,4343900
17-Feb-99,84.8466,86.7438,84.0068,84.8466,4488500
16-Feb-99,87.086,88.7033,85.5619,85.8419,4509900
12-Feb-99,87.708,87.708,85.1887,85.9663,5833100
11-Feb-99,84.7222,88.9832,83.6647,88.8277,6282400
10-Feb-99,80.8655,84.0379,80.8655,84.0379,5426700
9-Feb-99,83.1049,84.349,80.4923,80.9899,5405600
8-Feb-99,83.1049,84.0379,81.1765,83.1049,5993300
5-Feb-99,84.8154,85.0953,81.8918,82.6071,8478800
4-Feb-99,87.1791,87.8323,84.2244,84.38,5807600
3-Feb-99,87.5213,88.0811,86.1217,87.2102,5598300
2-Feb-99,89.3563,89.9161,87.0858,87.9567,5863600
1-Feb-99,91.8134,91.8134,89.3252,89.4496,3703600
29-Jan-99,88.9209,91.5334,88.8276,91.1913,5057900
28-Jan-99,89.3252,90.2271,88.361,88.9209,5970600
27-Jan-99,92.9641,92.9641,88.4854,88.7342,8916600
26-Jan-99,91.4401,92.8086,90.5071,92.3732,9548500
25-Jan-99,90.6937,90.8803,86.3394,90.5693,11687700
22-Jan-99,91.5645,92.311,88.3921,89.4496,19042500
21-Jan-99,98.3448,98.6558,95.5767,98.0338,10202300
20-Jan-99,97.0385,99.1534,95.8566,96.7897,6317300
19-Jan-99,93.4307,95.7944,92.311,95.67,4199300
15-Jan-99,90.6937,92.311,90.196,92.0311,3394800
14-Jan-99,91.3779,92.0311,89.0142,89.885,4500000
13-Jan-99,91.0669,93.2752,89.3252,92.311,4952700
12-Jan-99,94.5503,94.5503,91.5645,92.0933,3381800
11-Jan-99,94.0527,94.2704,93.0574,94.1771,3630800
8-Jan-99,95.048,95.5456,92.3732,93.3374,4588400
7-Jan-99,93.524,95.7322,93.0574,94.6436,4153400
6-Jan-99,94.7058,95.9188,93.8039,93.9283,4769800
5-Jan-99,91.0669,94.4881,90.9736,94.3637,4953800
4-Jan-99,92.0622,92.8086,90.3205,91.0669,4074800
31-Dec-98,92.933,93.1507,91.3157,91.7512,1932400
30-Dec-98,92.9952,93.8661,92.7153,92.933,2406600
29-Dec-98,93.8661,94.0216,93.0574,93.1196,1881100
28-Dec-98,92.8086,94.5192,92.5598,94.1771,2634600
24-Dec-98,91.9378,93.524,91.5956,93.524,1524900
23-Dec-98,90.9114,92.2488,90.1338,92.0622,3535000
22-Dec-98,88.3299,91.0669,87.2102,90.6937,4352300
21-Dec-98,85.3752,89.0453,85.3752,87.7701,3739300
18-Dec-98,82.9182,85.6862,82.9182,85.3752,4908400
17-Dec-98,82.3272,84.4111,82.1406,82.6382,4381600
16-Dec-98,83.0426,83.0426,81.7674,81.7985,2826400
15-Dec-98,81.3631,82.5138,80.8654,82.1095,3885800
14-Dec-98,82.856,83.1048,80.9898,81.052,3773700
11-Dec-98,81.6119,83.8201,81.2386,83.6024,3492100
10-Dec-98,84.2555,84.5977,81.4875,82.1095,3687300
9-Dec-98,83.6335,84.5666,83.2914,84.3178,2340300
8-Dec-98,83.6957,84.5355,82.1406,83.6957,3714600
7-Dec-98,81.8296,83.6957,81.7363,83.1981,2651900
4-Dec-98,81.9229,82.2961,80.741,81.7363,3400100
3-Dec-98,83.7268,84.2867,81.1142,81.3631,3229700
2-Dec-98,84.0689,84.2244,81.9851,83.3225,3076800
1-Dec-98,81.3631,84.5977,81.3631,84.5355,3638300
30-Nov-98,84.4733,84.8776,82.0473,82.1717,2766700
27-Nov-98,82.9182,84.691,82.9182,84.5977,1337000
25-Nov-98,82.1717,83.0737,81.7985,82.9804,1968700
24-Nov-98,82.3583,83.1981,82.1095,82.2339,3320900
23-Nov-98,80.119,83.1048,79.9013,82.8871,3877000
20-Nov-98,79.0615,79.6835,78.8749,79.6835,3193900
19-Nov-98,79.3725,79.5591,78.6883,78.906,3164400
18-Nov-98,78.6572,79.4347,78.4395,79.1237,2922800
17-Nov-98,79.3103,80.3056,78.6261,78.6261,4366700
16-Nov-98,78.9371,79.4658,78.6572,79.3103,3421000
13-Nov-98,78.1284,78.3773,77.5064,78.3462,2997600
12-Nov-98,77.9729,79.5591,77.9418,78.5639,4333900
11-Nov-98,78.1284,79.0615,77.8796,78.1906,5109100
10-Nov-98,75.0804,78.004,74.9871,77.6308,4371500
9-Nov-98,75.0182,75.7336,74.6139,75.3293,3788700
6-Nov-98,74.0852,75.1115,73.4009,74.6139,3569000
5-Nov-98,73.4941,74.4272,73.0587,74.1473,3293000
4-Nov-98,74.0851,74.5205,72.53,73.5874,4096300
3-Nov-98,73.8984,74.6138,73.2453,73.3386,3456500
2-Nov-98,73.8673,74.4894,73.3075,73.8362,3482700
30-Oct-98,74.3961,74.5516,73.4008,73.8984,3923100
29-Oct-98,73.6496,74.3961,73.152,74.0229,5078000
28-Oct-98,71.9701,73.0898,71.5658,72.7477,3634900
27-Oct-98,72.1567,73.0587,71.1926,71.8457,5708600
26-Oct-98,70.3217,71.8768,69.6997,71.1926,3677300
23-Oct-98,70.415,71.3792,70.2595,70.4461,3145500
22-Oct-98,69.6686,71.4103,69.482,70.5705,4747900
21-Oct-98,69.7308,71.5036,69.1709,71.006,8507900
20-Oct-98,69.9796,70.8815,67.9269,68.6111,5663500
19-Oct-98,67.1804,69.5753,67.1804,69.3575,4404700
16-Oct-98,68.1757,68.4245,67.0871,67.6469,5169100
15-Oct-98,64.6922,69.0465,64.5678,67.9269,6532700
14-Oct-98,63.5726,65.6875,63.2926,64.9411,4795900
13-Oct-98,64.9411,64.9411,62.9816,63.7903,4696800
12-Oct-98,64.7544,66.1229,64.4745,65.1277,5402500
9-Oct-98,61.9242,63.6659,60.96,63.3549,5841600
8-Oct-98,60.0891,61.4576,58.1297,61.4576,9156300
7-Oct-98,59.4671,61.1466,58.7829,60.0891,6582400
6-Oct-98,61.7064,61.7064,59.0939,59.3427,7183700
5-Oct-98,61.582,61.582,58.3785,59.8403,6721000
2-Oct-98,61.7686,62.3285,59.1872,62.1108,7302600
1-Oct-98,62.2352,62.9194,61.3954,62.3907,6268700
30-Sep-98,65.0655,65.4387,63.5104,63.9458,4149700
29-Sep-98,66.5584,66.745,64.6922,65.4076,3544900
28-Sep-98,66.9316,67.7713,65.7808,66.4962,3820400
25-Sep-98,64.6922,66.5273,64.5989,66.434,3653100
24-Sep-98,65.4698,67.1493,64.8166,64.9722,4200200
23-Sep-98,64.0702,66.1851,63.9458,65.7186,4330400
22-Sep-98,64.3812,65.0033,63.5415,63.5726,4295600
21-Sep-98,59.7781,64.008,59.7159,63.7903,4356600
18-Sep-98,63.0749,63.3238,61.8309,62.0486,4606200
17-Sep-98,63.4482,63.8214,62.795,63.0749,4420200
16-Sep-98,64.6922,65.1588,63.7903,64.9411,3319400
15-Sep-98,64.1946,65.0344,63.9458,64.6922,3246800
14-Sep-98,63.697,64.6611,63.5104,64.2568,4557100
