temps	chemin
2.84754E-4	3.31433E0
2.86707E-4	3.22386E0
2.8866E-4	3.36563E0
2.90613E-4	3.36888E0
2.92567E-4	3.39586E0
2.94519E-4	3.37716E0
2.96472E-4	3.52872E0
2.98425E-4	3.73059E0
3.00379E-4	3.52726E0
3.02332E-4	3.63276E0
3.04285E-4	3.58844E0
3.06238E-4	3.77645E0
3.08191E-4	3.61617E0
3.10144E-4	3.74417E0
3.12098E-4	3.71129E0
3.14051E-4	3.6533E0
3.16004E-4	3.77288E0
3.17957E-4	3.76401E0
3.1991E-4	3.78962E0
3.21863E-4	3.78123E0
3.23816E-4	3.73818E0
3.2577E-4	3.79595E0
3.27723E-4	3.80465E0
3.29676E-4	3.87101E0
3.31629E-4	4.0079E0
3.33582E-4	3.84789E0
3.35535E-4	3.88336E0
3.37488E-4	3.73225E0
3.39441E-4	3.86333E0
3.41394E-4	3.96165E0
3.43347E-4	3.88774E0
3.45301E-4	3.91254E0
3.47254E-4	4.04729E0
3.49207E-4	3.83049E0
3.5116E-4	3.95956E0
3.53113E-4	3.86951E0
3.55066E-4	4.09873E0
3.5702E-4	4.29438E0
3.58973E-4	4.19905E0
3.60926E-4	4.3722E0
3.62879E-4	4.24397E0
3.64832E-4	4.11987E0
3.66785E-4	4.1866E0
3.68738E-4	4.19986E0
3.70691E-4	4.31425E0
3.72644E-4	4.18132E0
3.74597E-4	4.23166E0
3.76551E-4	4.27207E0
3.78504E-4	4.1755E0
3.80457E-4	4.3888E0
3.8241E-4	4.23503E0
3.84363E-4	4.2185E0
3.86316E-4	4.28566E0
3.88269E-4	4.25115E0
3.90223E-4	4.37243E0
3.92176E-4	4.47769E0
3.94129E-4	4.53517E0
3.96082E-4	4.58671E0
3.98035E-4	4.51821E0
3.99988E-4	4.3947E0
4.01942E-4	4.28539E0
4.03894E-4	4.29623E0
4.05847E-4	4.27732E0
4.07801E-4	4.41196E0
4.09754E-4	4.39736E0
4.11707E-4	4.28518E0
4.1366E-4	4.39519E0
4.15613E-4	4.37767E0
4.17566E-4	4.39979E0
4.19519E-4	4.58547E0
4.21473E-4	4.7725E0
4.23426E-4	4.7447E0
4.25379E-4	4.78197E0
4.27332E-4	4.7531E0
4.29285E-4	4.83374E0
4.31238E-4	4.98766E0
4.33191E-4	4.79642E0
4.35145E-4	4.79979E0
4.37098E-4	4.83098E0
4.39051E-4	4.89063E0
4.41004E-4	4.81999E0
4.42957E-4	4.83455E0
4.4491E-4	4.84805E0
4.46863E-4	4.83652E0
4.48816E-4	4.89615E0
4.50769E-4	4.92265E0
4.52723E-4	4.85643E0
4.54676E-4	4.88608E0
4.56629E-4	4.88234E0
4.58582E-4	4.89476E0
4.60535E-4	4.90012E0
4.62488E-4	4.90674E0
4.64441E-4	4.9156E0
4.66395E-4	4.99842E0
4.68348E-4	4.92946E0
4.70301E-4	4.93524E0
4.72254E-4	4.9412E0
4.74207E-4	4.9532E0
4.7616E-4	4.94575E0
4.78113E-4	5.03571E0
4.80066E-4	4.98644E0
4.82019E-4	4.9732E0
4.83972E-4	4.97714E0
4.85926E-4	5.05947E0
4.87879E-4	5.01686E0
4.89832E-4	4.99442E0
4.91785E-4	5.09327E0
4.93738E-4	5.01284E0
4.95691E-4	5.02598E0
4.97645E-4	5.02615E0
4.99598E-4	5.04106E0
5.01551E-4	5.02374E0
5.03504E-4	4.78067E0
5.05457E-4	4.70751E0
5.0741E-4	4.74197E0
5.09363E-4	4.772E0
5.11316E-4	4.75465E0
5.13269E-4	4.74454E0
5.15222E-4	4.84693E0
5.17176E-4	4.83894E0
5.19129E-4	4.87431E0
5.21082E-4	4.84935E0
5.23035E-4	4.85239E0
5.24988E-4	4.94824E0
5.26941E-4	4.76181E0
5.28894E-4	4.91651E0
5.30848E-4	4.81804E0
5.32801E-4	4.92211E0
5.34754E-4	4.90839E0
5.36707E-4	4.89691E0
5.3866E-4	4.90596E0
5.40613E-4	4.8067E0
5.42567E-4	4.90245E0
5.4452E-4	4.7771E0
5.46473E-4	5.01227E0
5.48426E-4	4.96733E0
5.50379E-4	4.88343E0
5.52332E-4	4.70825E0
5.54285E-4	4.63023E0
5.56238E-4	4.57151E0
5.58191E-4	4.71571E0
5.60144E-4	4.7733E0
5.62098E-4	4.61042E0
5.64051E-4	4.5579E0
5.66004E-4	4.69276E0
5.67957E-4	4.78966E0
5.6991E-4	4.67493E0
5.71863E-4	4.65294E0
5.73816E-4	4.6547E0
5.7577E-4	4.79594E0
5.77723E-4	4.84559E0
5.79676E-4	4.86397E0
5.81629E-4	4.80933E0
5.83582E-4	4.88042E0
5.85535E-4	4.69112E0
5.87488E-4	4.42053E0
5.89441E-4	4.53397E0
5.91394E-4	4.50991E0
5.93347E-4	4.53298E0
5.95301E-4	4.52135E0
5.97254E-4	4.54802E0
5.99207E-4	4.48838E0
6.0116E-4	4.43751E0
6.03113E-4	4.53561E0
6.05066E-4	4.57015E0
6.0702E-4	4.49775E0
6.08973E-4	4.52623E0
6.10926E-4	4.57585E0
6.12879E-4	4.57255E0
6.14832E-4	4.5655E0
6.16785E-4	4.60869E0
6.18738E-4	4.35401E0
6.20691E-4	4.16237E0
6.22644E-4	4.22324E0
6.24597E-4	4.19184E0
6.26551E-4	4.22628E0
6.28504E-4	4.19198E0
6.30457E-4	4.1517E0
6.3241E-4	4.23033E0
6.34363E-4	4.22889E0
6.36316E-4	4.22584E0
6.38269E-4	4.2504E0
6.40223E-4	4.19896E0
6.42176E-4	4.18946E0
6.44129E-4	4.25711E0
6.46082E-4	4.25541E0
6.48035E-4	4.2362E0
6.49988E-4	4.1942E0
6.51942E-4	4.25949E0
6.53895E-4	4.29499E0
6.55848E-4	4.03733E0
6.578E-4	3.85502E0
6.59754E-4	3.89277E0
6.61707E-4	4.0134E0
6.6366E-4	3.94659E0
6.65613E-4	3.8719E0
6.67566E-4	3.92659E0
6.69519E-4	3.86044E0
6.71473E-4	3.85267E0
6.73426E-4	3.92919E0
6.75379E-4	3.90287E0
6.77332E-4	3.93423E0
6.79285E-4	3.89852E0
6.81238E-4	4.02269E0
6.83191E-4	4.0117E0
6.85145E-4	3.92558E0
6.87098E-4	4.00361E0
6.89051E-4	3.97029E0
6.91004E-4	3.70232E0
6.92957E-4	3.54822E0
6.9491E-4	3.65683E0
6.96863E-4	3.60016E0
6.98816E-4	3.74031E0
7.00769E-4	3.62202E0
7.02722E-4	3.65112E0
7.04676E-4	3.73992E0
7.06629E-4	3.61713E0
7.08582E-4	3.81486E0
7.10535E-4	3.72484E0
7.12488E-4	3.62097E0
7.14441E-4	3.66007E0
7.16395E-4	3.58584E0
7.18348E-4	3.60355E0
7.20301E-4	3.67933E0
7.22254E-4	3.66756E0
7.24207E-4	3.57204E0
7.2616E-4	3.67495E0
7.28113E-4	3.55231E0
7.30066E-4	3.35536E0
7.32019E-4	3.3774E0
7.33972E-4	3.5197E0
7.35926E-4	3.53257E0
7.37879E-4	3.44682E0
7.39832E-4	3.53104E0
7.41785E-4	3.53487E0
7.43738E-4	3.3786E0
7.45691E-4	3.37576E0
7.47644E-4	3.36852E0
7.49598E-4	3.53228E0
7.51551E-4	3.42935E0
7.53504E-4	3.53896E0
7.55457E-4	3.48773E0
7.5741E-4	3.49726E0
7.59363E-4	3.37969E0
7.61317E-4	3.50053E0
7.6327E-4	3.46773E0
7.65222E-4	3.17409E0
7.67175E-4	3.28771E0
7.69129E-4	3.14245E0
7.71082E-4	3.17746E0
7.73035E-4	3.15455E0
7.74988E-4	3.21661E0
7.76941E-4	3.28489E0
7.78894E-4	3.24588E0
7.80848E-4	3.28863E0
7.82801E-4	3.20329E0
7.84754E-4	3.23504E0
7.86707E-4	3.27667E0
7.8866E-4	3.27781E0
7.90613E-4	3.20061E0
7.92566E-4	3.26275E0
7.9452E-4	3.23584E0
7.96473E-4	3.21597E0
7.98426E-4	3.32738E0
8.00379E-4	3.03524E0
8.02332E-4	2.86274E0
8.04285E-4	2.90277E0
8.06238E-4	2.88557E0
8.08191E-4	2.89456E0
8.10144E-4	2.8955E0
8.12097E-4	2.88839E0
8.14051E-4	2.90883E0
8.16004E-4	2.85741E0
8.17957E-4	2.83783E0
8.1991E-4	2.91761E0
8.21863E-4	2.83121E0
8.23816E-4	2.84834E0
8.2577E-4	2.84352E0
8.27723E-4	2.92001E0
8.29676E-4	2.86922E0
8.31629E-4	2.54115E0
8.33582E-4	2.50319E0
8.35535E-4	2.51756E0
8.37488E-4	2.50962E0
8.39441E-4	2.51596E0
8.41394E-4	2.51187E0
8.43347E-4	2.51624E0
8.45301E-4	2.51225E0
8.47254E-4	2.5182E0
8.49207E-4	2.51023E0
8.5116E-4	2.52319E0
8.53113E-4	2.50256E0
8.55066E-4	2.54287E0
8.57019E-4	2.3696E0
8.58973E-4	2.07204E0
8.60926E-4	2.24708E0
8.62879E-4	2.20263E0
8.64832E-4	2.09135E0
8.66785E-4	2.17689E0
8.68738E-4	2.17437E0
8.70692E-4	2.11839E0
8.72645E-4	2.1233E0
8.74597E-4	2.21445E0
8.76551E-4	2.25761E0
8.78504E-4	2.19033E0
8.80457E-4	2.26804E0
8.8241E-4	1.88736E0
8.84363E-4	1.99933E0
8.86316E-4	1.97615E0
8.88269E-4	1.81961E0
8.90223E-4	1.93182E0
8.92176E-4	1.98098E0
8.94129E-4	1.79601E0
8.96082E-4	1.92622E0
8.98035E-4	1.92786E0
8.99988E-4	1.88773E0
9.01941E-4	1.90414E0
9.03895E-4	1.71911E0
9.05848E-4	1.60564E0
9.07801E-4	1.62078E0
9.09754E-4	1.68348E0
9.11707E-4	1.60508E0
9.1366E-4	1.64773E0
9.15613E-4	1.57014E0
9.17566E-4	1.50429E0
9.19519E-4	1.70094E0
9.21473E-4	1.46464E0
9.23426E-4	1.16734E0
9.25379E-4	1.34593E0
9.27332E-4	1.25145E0
9.29285E-4	1.24506E0
9.31238E-4	1.32696E0
9.33191E-4	1.25394E0
9.35145E-4	1.2342E0
9.37098E-4	1.17369E0
9.39051E-4	8.93647E-1
9.41004E-4	9.34573E-1
9.42957E-4	9.32603E-1
9.4491E-4	8.43078E-1
9.46863E-4	9.26837E-1
9.48816E-4	9.72611E-1
9.50769E-4	5.40258E-1
9.52722E-4	6.02781E-1
9.54676E-4	5.25287E-1
9.56629E-4	5.21818E-1
9.58582E-4	5.19894E-1
9.60535E-4	5.21043E-1
9.62488E-4	2.61177E-1
9.64441E-4	3.50966E-1
9.66395E-4	3.68069E-1
9.68348E-4	2.01856E-1
9.70301E-4	2.21977E-1
9.72254E-4	9.56328E-2
9.74207E-4	-1.42272E-2
9.7616E-4	6.93072E-2
9.78113E-4	4.68459E-2
9.80067E-4	1.42449E-1
9.82019E-4	-6.04938E-2
9.83972E-4	-2.97382E-1
9.85926E-4	-2.81026E-1
9.87879E-4	-2.95496E-1
9.89832E-4	-2.86532E-1
9.91785E-4	-3.56243E-1
9.93738E-4	-6.1979E-1
9.95691E-4	-7.07802E-1
9.97644E-4	-6.80621E-1
9.99598E-4	-7.08735E-1
1.00155E-3	-6.79185E-1
1.0035E-3	-9.3435E-1
1.00546E-3	-1.10754E0
1.00741E-3	-1.09734E0
1.00936E-3	-1.0809E0
1.01132E-3	-1.2262E0
1.01327E-3	-1.34321E0
1.01522E-3	-1.38823E0
1.01718E-3	-1.49084E0
1.01913E-3	-1.5142E0
1.02108E-3	-1.48272E0
1.02303E-3	-1.59975E0
1.02499E-3	-1.77166E0
1.02694E-3	-1.87019E0
1.02889E-3	-1.93516E0
1.03085E-3	-1.87556E0
1.0328E-3	-2.06824E0
1.03475E-3	-2.35084E0
1.03671E-3	-2.26933E0
1.03866E-3	-2.47192E0
1.04061E-3	-2.74765E0
1.04257E-3	-2.67629E0
1.04452E-3	-2.80521E0
1.04647E-3	-2.95788E0
1.04843E-3	-2.94256E0
1.05038E-3	-3.17279E0
1.05233E-3	-3.23442E0
1.05428E-3	-3.19983E0
1.05624E-3	-3.71383E0
1.05819E-3	-3.55493E0
1.06014E-3	-3.84979E0
1.0621E-3	-4.00166E0
1.06405E-3	-3.91991E0
1.066E-3	-4.29673E0
1.06796E-3	-4.35207E0
1.06991E-3	-4.65466E0
1.07186E-3	-4.42093E0
1.07382E-3	-4.7836E0
1.07577E-3	-4.95986E0
1.07772E-3	-5.13471E0
1.07968E-3	-5.13914E0
1.08163E-3	-5.35696E0
1.08358E-3	-5.51625E0
1.08553E-3	-5.67642E0
1.08749E-3	-5.94498E0
1.08944E-3	-5.95076E0
1.09139E-3	-6.26776E0
1.09335E-3	-6.44052E0
1.0953E-3	-6.53056E0
1.09725E-3	-6.66177E0
1.09921E-3	-6.71057E0
1.10116E-3	-6.97367E0
1.10311E-3	-7.12544E0
1.10507E-3	-7.28489E0
1.10702E-3	-7.53457E0
1.10897E-3	-7.75053E0
1.11093E-3	-7.95166E0
1.11288E-3	-8.12108E0
1.11483E-3	-8.41889E0
1.11678E-3	-8.48359E0
1.11874E-3	-8.70483E0
1.12069E-3	-8.79028E0
1.12264E-3	-9.01836E0
1.1246E-3	-9.16486E0
1.12655E-3	-9.39813E0
1.1285E-3	-9.67362E0
1.13046E-3	-9.88026E0
1.13241E-3	-1.0021E1
1.13436E-3	-1.03439E1
1.13632E-3	-1.03826E1
1.13827E-3	-1.05589E1
1.14022E-3	-1.0801E1
1.14218E-3	-1.10696E1
1.14413E-3	-1.11119E1
1.14608E-3	-1.14689E1
1.14803E-3	-1.16278E1
1.14999E-3	-1.18379E1
1.15194E-3	-1.20325E1
1.1539E-3	-1.23333E1
1.15585E-3	-1.24371E1
1.1578E-3	-1.27058E1
1.15975E-3	-1.30305E1
1.16171E-3	-1.32298E1
1.16366E-3	-1.35751E1
1.16561E-3	-1.37001E1
1.16757E-3	-1.40485E1
1.16952E-3	-1.43052E1
1.17147E-3	-1.45579E1
1.17343E-3	-1.49655E1
1.17538E-3	-1.50512E1
1.17733E-3	-1.54681E1
1.17928E-3	-1.56623E1
1.18124E-3	-1.60855E1
1.18319E-3	-1.6334E1
1.18514E-3	-1.65219E1
1.1871E-3	-1.69767E1
1.18905E-3	-1.73495E1
1.191E-3	-1.76125E1
1.19296E-3	-1.81222E1
1.19491E-3	-1.84153E1
1.19686E-3	-1.85969E1
1.19882E-3	-1.91427E1
1.20077E-3	-1.9487E1
1.20272E-3	-1.98872E1
1.20468E-3	-2.03742E1
1.20663E-3	-2.08616E1
1.20858E-3	-2.10794E1
1.21053E-3	-2.1548E1
1.21249E-3	-2.22331E1
1.21444E-3	-2.25692E1
1.21639E-3	-2.31616E1
1.21835E-3	-2.35003E1
1.2203E-3	-2.41534E1
1.22225E-3	-2.46082E1
1.22421E-3	-2.51026E1
1.22616E-3	-2.57969E1
1.22811E-3	-2.61838E1
1.23007E-3	-2.67104E1
1.23202E-3	-2.74486E1
1.23397E-3	-2.78706E1
1.23593E-3	-2.85222E1
1.23788E-3	-2.9103E1
1.23983E-3	-2.97575E1
1.24178E-3	-3.03543E1
1.24374E-3	-3.09831E1
1.24569E-3	-3.16364E1
1.24764E-3	-3.23214E1
1.2496E-3	-3.30658E1
1.25155E-3	-3.38783E1
1.2535E-3	-3.45165E1
1.25546E-3	-3.5458E1
1.25741E-3	-3.61764E1
1.25936E-3	-3.67413E1
1.26132E-3	-3.77513E1
1.26327E-3	-3.85418E1
1.26522E-3	-3.9355E1
1.26718E-3	-4.0303E1
1.26913E-3	-4.11715E1
1.27108E-3	-4.19674E1
1.27303E-3	-4.30479E1
1.27499E-3	-4.39364E1
1.27694E-3	-4.49846E1
1.27889E-3	-4.60842E1
1.28085E-3	-4.68746E1
1.2828E-3	-4.80013E1
1.28475E-3	-4.90747E1
1.28671E-3	-5.00872E1
1.28866E-3	-5.13212E1
1.29061E-3	-5.21844E1
1.29257E-3	-5.34118E1
1.29452E-3	-5.4532E1
1.29647E-3	-5.55795E1
1.29843E-3	-5.69323E1
1.30038E-3	-5.80548E1
1.30233E-3	-5.90719E1
1.30428E-3	-6.0276E1
1.30624E-3	-6.14464E1
1.30819E-3	-6.27016E1
1.31014E-3	-6.39652E1
1.3121E-3	-6.52694E1
1.31405E-3	-6.64468E1
1.316E-3	-6.76452E1
1.31796E-3	-6.90177E1
1.31991E-3	-7.03933E1
1.32186E-3	-7.16738E1
1.32382E-3	-7.27639E1
1.32577E-3	-7.4204E1
1.32772E-3	-7.5636E1
1.32968E-3	-7.69067E1
1.33163E-3	-7.8066E1
1.33358E-3	-7.94885E1
1.33553E-3	-8.09127E1
1.33749E-3	-8.20374E1
1.33944E-3	-8.34505E1
1.34139E-3	-8.49294E1
1.34335E-3	-8.62345E1
1.3453E-3	-8.74674E1
1.34725E-3	-8.88619E1
1.34921E-3	-9.02403E1
1.35116E-3	-9.16832E1
1.35311E-3	-9.30624E1
1.35507E-3	-9.46468E1
1.35702E-3	-9.61534E1
1.35897E-3	-9.76397E1
1.36093E-3	-9.90487E1
1.36288E-3	-1.0069E2
1.36483E-3	-1.0204E2
1.36678E-3	-1.03574E2
1.36874E-3	-1.05196E2
1.37069E-3	-1.06743E2
1.37264E-3	-1.08114E2
1.3746E-3	-1.09725E2
1.37655E-3	-1.11303E2
1.3785E-3	-1.12838E2
1.38046E-3	-1.14349E2
1.38241E-3	-1.15941E2
1.38436E-3	-1.17497E2
1.38632E-3	-1.19091E2
1.38827E-3	-1.20595E2
1.39022E-3	-1.22174E2
1.39218E-3	-1.23744E2
1.39413E-3	-1.25304E2
1.39608E-3	-1.26867E2
1.39803E-3	-1.28285E2
1.39999E-3	-1.29958E2
1.40194E-3	-1.31631E2
1.40389E-3	-1.32966E2
1.40585E-3	-1.34695E2
1.4078E-3	-1.36043E2
1.40975E-3	-1.38107E2
1.41171E-3	-1.39808E2
1.41366E-3	-1.40659E2
1.41561E-3	-1.42345E2
1.41757E-3	-1.43845E2
1.41952E-3	-1.45239E2
1.42147E-3	-1.46823E2
1.42343E-3	-1.48295E2
1.42538E-3	-1.49741E2
1.42733E-3	-1.51421E2
1.42928E-3	-1.52649E2
1.43124E-3	-1.54166E2
1.43319E-3	-1.55642E2
1.43514E-3	-1.57003E2
1.4371E-3	-1.58466E2
1.43905E-3	-1.59624E2
1.441E-3	-1.611E2
1.44296E-3	-1.62662E2
1.44491E-3	-1.63859E2
1.44686E-3	-1.6522E2
1.44882E-3	-1.66687E2
1.45077E-3	-1.68106E2
1.45272E-3	-1.69343E2
1.45468E-3	-1.70688E2
1.45663E-3	-1.72166E2
1.45858E-3	-1.73416E2
1.46053E-3	-1.74622E2
1.46249E-3	-1.76128E2
1.46444E-3	-1.77337E2
1.46639E-3	-1.78584E2
1.46835E-3	-1.79927E2
1.4703E-3	-1.81233E2
1.47225E-3	-1.82436E2
1.47421E-3	-1.83532E2
1.47616E-3	-1.8478E2
1.47811E-3	-1.86106E2
1.48007E-3	-1.87328E2
1.48202E-3	-1.88467E2
1.48397E-3	-1.89635E2
1.48593E-3	-1.91083E2
1.48788E-3	-1.92118E2
1.48983E-3	-1.9332E2
1.49178E-3	-1.94437E2
1.49374E-3	-1.95547E2
1.49569E-3	-1.96823E2
1.49764E-3	-1.98111E2
1.4996E-3	-1.99147E2
1.50155E-3	-2.00388E2
1.5035E-3	-2.01575E2
1.50546E-3	-2.02885E2
1.50741E-3	-2.04033E2
1.50936E-3	-2.05048E2
1.51132E-3	-2.06324E2
1.51327E-3	-2.07463E2
1.51522E-3	-2.0876E2
1.51718E-3	-2.09773E2
1.51913E-3	-2.11011E2
1.52108E-3	-2.12096E2
1.52303E-3	-2.13331E2
1.52499E-3	-2.14483E2
1.52694E-3	-2.15545E2
1.52889E-3	-2.1675E2
1.53085E-3	-2.17893E2
1.5328E-3	-2.19067E2
1.53475E-3	-2.20141E2
1.53671E-3	-2.21191E2
1.53866E-3	-2.22269E2
1.54061E-3	-2.23556E2
1.54257E-3	-2.24527E2
1.54452E-3	-2.25554E2
1.54647E-3	-2.26532E2
1.54843E-3	-2.27528E2
1.55038E-3	-2.28645E2
1.55233E-3	-2.29614E2
1.55428E-3	-2.30197E2
1.55624E-3	-2.31224E2
1.55819E-3	-2.32025E2
1.56014E-3	-2.32659E2
1.5621E-3	-2.33461E2
1.56405E-3	-2.34117E2
1.566E-3	-2.34852E2
1.56796E-3	-2.35455E2
1.56991E-3	-2.36089E2
1.57186E-3	-2.36726E2
1.57382E-3	-2.37296E2
1.57577E-3	-2.37881E2
1.57772E-3	-2.38358E2
1.57968E-3	-2.39E2
1.58163E-3	-2.394E2
1.58358E-3	-2.39973E2
1.58553E-3	-2.40499E2
1.58749E-3	-2.4101E2
1.58944E-3	-2.41503E2
1.59139E-3	-2.41805E2
1.59335E-3	-2.42405E2
1.5953E-3	-2.42727E2
1.59725E-3	-2.43076E2
1.59921E-3	-2.43521E2
1.60116E-3	-2.43883E2
1.60311E-3	-2.44192E2
1.60507E-3	-2.44405E2
1.60702E-3	-2.44752E2
1.60897E-3	-2.44961E2
1.61093E-3	-2.4508E2
1.61288E-3	-2.4537E2
1.61483E-3	-2.45537E2
1.61678E-3	-2.45855E2
1.61874E-3	-2.45825E2
1.62069E-3	-2.45983E2
1.62264E-3	-2.46233E2
1.6246E-3	-2.46026E2
1.62655E-3	-2.46155E2
1.6285E-3	-2.46188E2
1.63046E-3	-2.46312E2
1.63241E-3	-2.46219E2
1.63436E-3	-2.46242E2
1.63632E-3	-2.46081E2
1.63827E-3	-2.45857E2
1.64022E-3	-2.45705E2
1.64218E-3	-2.4552E2
1.64413E-3	-2.45287E2
1.64608E-3	-2.45052E2
1.64803E-3	-2.44834E2
1.64999E-3	-2.44577E2
1.65194E-3	-2.44218E2
1.65389E-3	-2.43861E2
1.65585E-3	-2.43438E2
1.6578E-3	-2.43014E2
1.65975E-3	-2.42589E2
1.66171E-3	-2.42134E2
1.66366E-3	-2.41802E2
1.66561E-3	-2.41512E2
1.66757E-3	-2.41092E2
1.66952E-3	-2.40484E2
1.67147E-3	-2.40069E2
1.67343E-3	-2.39544E2
1.67538E-3	-2.39149E2
1.67733E-3	-2.38781E2
1.67928E-3	-2.38127E2
1.68124E-3	-2.37761E2
1.68319E-3	-2.37471E2
1.68514E-3	-2.36885E2
1.6871E-3	-2.36618E2
1.68905E-3	-2.36234E2
1.691E-3	-2.35794E2
1.69296E-3	-2.3532E2
1.69491E-3	-2.34941E2
1.69686E-3	-2.34768E2
1.69882E-3	-2.34376E2
1.70077E-3	-2.34017E2
1.70272E-3	-2.33825E2
1.70468E-3	-2.33588E2
1.70663E-3	-2.33503E2
1.70858E-3	-2.33024E2
1.71053E-3	-2.3293E2
1.71249E-3	-2.32844E2
1.71444E-3	-2.32571E2
1.71639E-3	-2.32434E2
1.71835E-3	-2.32155E2
1.7203E-3	-2.32158E2
1.72225E-3	-2.32114E2
1.72421E-3	-2.32151E2
1.72616E-3	-2.31861E2
1.72811E-3	-2.31783E2
1.73007E-3	-2.31872E2
1.73202E-3	-2.31773E2
1.73397E-3	-2.31572E2
1.73593E-3	-2.31443E2
1.73788E-3	-2.3158E2
1.73983E-3	-2.31448E2
1.74178E-3	-2.31172E2
1.74374E-3	-2.31189E2
1.74569E-3	-2.31212E2
1.74764E-3	-2.31196E2
1.7496E-3	-2.30875E2
1.75155E-3	-2.30855E2
1.7535E-3	-2.30886E2
1.75546E-3	-2.30636E2
1.75741E-3	-2.30615E2
