temps	chemin
3.35535E-4	-4.67134E-1
3.37488E-4	-3.41506E-1
3.39441E-4	-5.1504E-1
3.41394E-4	-5.88605E-1
3.43347E-4	-3.62413E-1
3.45301E-4	-4.99232E-1
3.47254E-4	-5.72313E-1
3.49207E-4	-4.72735E-1
3.5116E-4	-4.77267E-1
3.53113E-4	-3.86928E-1
3.55066E-4	-5.51797E-1
3.5702E-4	-6.30334E-1
3.58973E-4	-3.1635E-1
3.60926E-4	-5.00754E-1
3.62879E-4	-5.76324E-1
3.64832E-4	-5.3058E-1
3.66785E-4	-6.26783E-1
3.68738E-4	-6.0111E-1
3.70691E-4	-6.39471E-1
3.72644E-4	-7.55536E-1
3.74597E-4	-6.95401E-1
3.76551E-4	-7.47214E-1
3.78504E-4	-6.94093E-1
3.80457E-4	-6.15803E-1
3.8241E-4	-6.82821E-1
3.84363E-4	-7.27221E-1
3.86316E-4	-7.31374E-1
3.88269E-4	-7.0774E-1
3.90223E-4	-7.83867E-1
3.92176E-4	-6.7324E-1
3.94129E-4	-7.50348E-1
3.96082E-4	-8.12394E-1
3.98035E-4	-1.08195E0
3.99988E-4	-1.01216E0
4.01942E-4	-9.88971E-1
4.03894E-4	-1.00244E0
4.05847E-4	-1.06931E0
4.07801E-4	-1.00137E0
4.09754E-4	-9.90239E-1
4.11707E-4	-1.00437E0
4.1366E-4	-9.81544E-1
4.15613E-4	-1.07323E0
4.17566E-4	-1.00813E0
4.19519E-4	-9.98848E-1
4.21473E-4	-9.81231E-1
4.23426E-4	-1.07444E0
4.25379E-4	-1.40994E0
4.27332E-4	-1.36445E0
4.29285E-4	-1.45073E0
4.31238E-4	-1.42594E0
4.33191E-4	-1.37558E0
4.35145E-4	-1.39716E0
4.37098E-4	-1.38434E0
4.39051E-4	-1.39481E0
4.41004E-4	-1.38614E0
4.42957E-4	-1.39758E0
4.4491E-4	-1.38277E0
4.46863E-4	-1.40798E0
4.48816E-4	-1.36428E0
4.50769E-4	-1.57141E0
4.52723E-4	-1.74121E0
4.54676E-4	-1.73877E0
4.56629E-4	-1.80571E0
4.58582E-4	-1.7783E0
4.60535E-4	-1.79371E0
4.62488E-4	-1.78911E0
4.64441E-4	-1.78818E0
4.66395E-4	-1.79885E0
4.68348E-4	-1.78072E0
4.70301E-4	-1.81579E0
4.72254E-4	-1.74454E0
4.74207E-4	-1.75671E0
4.7616E-4	-2.04654E0
4.78113E-4	-2.09727E0
4.80066E-4	-2.15316E0
4.82019E-4	-1.94182E0
4.83972E-4	-2.08527E0
4.85926E-4	-2.11911E0
4.87879E-4	-2.13277E0
4.89832E-4	-2.06853E0
4.91785E-4	-2.06567E0
4.93738E-4	-2.1314E0
4.95691E-4	-2.10565E0
4.97645E-4	-2.16748E0
4.99598E-4	-2.14433E0
5.01551E-4	-2.09916E0
5.03504E-4	-2.10329E0
5.05457E-4	-2.04132E0
5.0741E-4	-2.33268E0
5.09363E-4	-2.35227E0
5.11316E-4	-2.35602E0
5.13269E-4	-2.45942E0
5.15222E-4	-2.23263E0
5.17176E-4	-2.30051E0
5.19129E-4	-2.32386E0
5.21082E-4	-2.32028E0
5.23035E-4	-2.3881E0
5.24988E-4	-2.29318E0
5.26941E-4	-2.2247E0
5.28894E-4	-2.35528E0
5.30848E-4	-2.57496E0
5.32801E-4	-2.27876E0
5.34754E-4	-2.3351E0
5.36707E-4	-2.33153E0
5.3866E-4	-2.44926E0
5.40613E-4	-2.40918E0
5.42567E-4	-2.45331E0
5.4452E-4	-2.43173E0
5.46473E-4	-2.5142E0
5.48426E-4	-2.35454E0
5.50379E-4	-2.49278E0
5.52332E-4	-2.33278E0
5.54285E-4	-2.27579E0
5.56238E-4	-2.65183E0
5.58191E-4	-2.65152E0
5.60144E-4	-2.8336E0
5.62098E-4	-2.76674E0
5.64051E-4	-2.72909E0
5.66004E-4	-2.69191E0
5.67957E-4	-2.67025E0
5.6991E-4	-2.69157E0
5.71863E-4	-2.68026E0
5.73816E-4	-2.6958E0
5.7577E-4	-2.76512E0
5.77723E-4	-2.70703E0
5.79676E-4	-2.81796E0
5.81629E-4	-2.80358E0
5.83582E-4	-2.71864E0
5.85535E-4	-2.69988E0
5.87488E-4	-2.80684E0
5.89441E-4	-2.68674E0
5.91394E-4	-2.84097E0
5.93347E-4	-2.78333E0
5.95301E-4	-2.74978E0
5.97254E-4	-2.78985E0
5.99207E-4	-2.73803E0
6.0116E-4	-2.80724E0
6.03113E-4	-2.78308E0
6.05066E-4	-2.79305E0
6.0702E-4	-2.73316E0
6.08973E-4	-2.75956E0
6.10926E-4	-2.75919E0
6.12879E-4	-2.74953E0
6.14832E-4	-2.8431E0
6.16785E-4	-2.77534E0
6.18738E-4	-2.80419E0
6.20691E-4	-2.84076E0
6.22644E-4	-2.7639E0
6.24597E-4	-2.7941E0
6.26551E-4	-2.78715E0
6.28504E-4	-2.79321E0
6.30457E-4	-2.80402E0
6.3241E-4	-2.79092E0
6.34363E-4	-2.84435E0
6.36316E-4	-2.8741E0
6.38269E-4	-2.79189E0
6.40223E-4	-2.89713E0
6.42176E-4	-2.84534E0
6.44129E-4	-2.81473E0
6.46082E-4	-2.85333E0
6.48035E-4	-2.80807E0
6.49988E-4	-2.96155E0
6.51942E-4	-2.99694E0
6.53895E-4	-2.8373E0
6.55848E-4	-2.93828E0
6.578E-4	-2.88502E0
6.59754E-4	-3.23354E0
6.61707E-4	-3.26991E0
6.6366E-4	-3.26388E0
6.65613E-4	-3.2766E0
6.67566E-4	-3.27567E0
6.69519E-4	-3.28516E0
6.71473E-4	-3.28724E0
6.73426E-4	-3.29425E0
6.75379E-4	-3.29845E0
6.77332E-4	-3.30411E0
6.79285E-4	-3.30924E0
6.81238E-4	-3.31455E0
6.83191E-4	-3.31989E0
6.85145E-4	-3.32527E0
6.87098E-4	-3.33069E0
6.89051E-4	-3.33616E0
6.91004E-4	-3.34166E0
6.92957E-4	-3.34719E0
6.9491E-4	-3.35277E0
6.96863E-4	-3.35822E0
6.98816E-4	-3.36447E0
7.00769E-4	-3.3688E0
7.02722E-4	-3.37718E0
7.04676E-4	-3.37832E0
7.06629E-4	-3.3917E0
7.08582E-4	-3.38563E0
7.10535E-4	-3.41053E0
7.12488E-4	-3.38247E0
7.14441E-4	-3.49532E0
7.16395E-4	-3.82064E0
7.18348E-4	-3.80587E0
7.20301E-4	-3.82345E0
7.22254E-4	-3.82405E0
7.24207E-4	-3.75306E0
7.2616E-4	-3.84094E0
7.28113E-4	-3.83781E0
7.30066E-4	-3.86349E0
7.32019E-4	-3.81815E0
7.33972E-4	-3.80425E0
7.35926E-4	-3.88529E0
7.37879E-4	-3.868E0
7.39832E-4	-3.88708E0
7.41785E-4	-3.88586E0
7.43738E-4	-3.89826E0
7.45691E-4	-3.89851E0
7.47644E-4	-3.91467E0
7.49598E-4	-3.9049E0
7.51551E-4	-4.22368E0
7.53504E-4	-4.27079E0
7.55457E-4	-4.2246E0
7.5741E-4	-4.36143E0
7.59363E-4	-4.28381E0
7.61317E-4	-4.31507E0
7.6327E-4	-4.18197E0
7.65222E-4	-4.21809E0
7.67175E-4	-4.33254E0
7.69129E-4	-4.20919E0
7.71082E-4	-4.35795E0
7.73035E-4	-4.24491E0
7.74988E-4	-4.36746E0
7.76941E-4	-4.30601E0
7.78894E-4	-4.11701E0
7.80848E-4	-4.4639E0
7.82801E-4	-4.55944E0
7.84754E-4	-4.47769E0
7.86707E-4	-4.47972E0
7.8866E-4	-4.72657E0
7.90613E-4	-4.57757E0
7.92566E-4	-4.49119E0
7.9452E-4	-4.53242E0
7.96473E-4	-4.51402E0
7.98426E-4	-4.54977E0
8.00379E-4	-4.51737E0
8.02332E-4	-4.61128E0
8.04285E-4	-4.65774E0
8.06238E-4	-4.6511E0
8.08191E-4	-4.59444E0
8.10144E-4	-4.625E0
8.12097E-4	-4.56582E0
8.14051E-4	-4.81054E0
8.16004E-4	-5.04109E0
8.17957E-4	-4.92454E0
8.1991E-4	-4.97357E0
8.21863E-4	-4.97349E0
8.23816E-4	-4.9611E0
8.2577E-4	-5.04525E0
8.27723E-4	-5.12246E0
8.29676E-4	-4.98511E0
8.31629E-4	-5.0878E0
8.33582E-4	-5.14671E0
8.35535E-4	-5.12928E0
8.37488E-4	-5.09703E0
8.39441E-4	-5.08734E0
8.41394E-4	-5.03722E0
8.43347E-4	-5.07424E0
8.45301E-4	-5.13672E0
8.47254E-4	-5.1493E0
8.49207E-4	-5.11577E0
8.5116E-4	-5.06892E0
8.53113E-4	-5.27231E0
8.55066E-4	-5.51601E0
8.57019E-4	-5.50874E0
8.58973E-4	-5.52538E0
8.60926E-4	-5.53133E0
8.62879E-4	-5.61855E0
8.64832E-4	-5.55081E0
8.66785E-4	-5.55763E0
8.68738E-4	-5.56905E0
8.70692E-4	-5.57595E0
8.72645E-4	-5.58689E0
8.74597E-4	-5.59471E0
8.76551E-4	-5.60479E0
8.78504E-4	-5.61349E0
8.80457E-4	-5.62301E0
8.8241E-4	-5.63239E0
8.84363E-4	-5.64129E0
8.86316E-4	-5.6518E0
8.88269E-4	-5.65904E0
8.90223E-4	-5.67249E0
8.92176E-4	-5.67518E0
8.94129E-4	-5.69646E0
8.96082E-4	-5.68379E0
8.98035E-4	-5.76561E0
8.99988E-4	-5.75887E0
9.01941E-4	-5.71123E0
9.03895E-4	-5.74871E0
9.05848E-4	-5.73614E0
9.07801E-4	-5.77598E0
9.09754E-4	-5.8412E0
9.11707E-4	-5.75988E0
9.1366E-4	-5.81783E0
9.15613E-4	-6.1582E0
9.17566E-4	-6.20585E0
9.19519E-4	-6.20257E0
9.21473E-4	-6.22075E0
9.23426E-4	-6.22543E0
9.25379E-4	-6.23933E0
9.27332E-4	-6.24709E0
9.29285E-4	-6.25892E0
9.31238E-4	-6.26794E0
9.33191E-4	-6.2799E0
9.35145E-4	-6.28743E0
9.37098E-4	-6.30306E0
9.39051E-4	-6.30437E0
9.41004E-4	-6.32988E0
9.42957E-4	-6.31644E0
9.4491E-4	-6.36661E0
9.46863E-4	-6.29278E0
9.48816E-4	-6.38466E0
9.50769E-4	-6.80162E0
9.52722E-4	-6.74377E0
9.54676E-4	-6.82622E0
9.56629E-4	-6.65162E0
9.58582E-4	-6.77023E0
9.60535E-4	-6.77089E0
9.62488E-4	-6.69039E0
9.64441E-4	-6.89922E0
9.66395E-4	-6.7823E0
9.68348E-4	-7.14285E0
9.70301E-4	-7.181E0
9.72254E-4	-7.10423E0
9.74207E-4	-7.11935E0
9.7616E-4	-7.24972E0
9.78113E-4	-7.17255E0
9.80067E-4	-7.09914E0
9.82019E-4	-7.52705E0
9.83972E-4	-7.41305E0
9.85926E-4	-7.39301E0
9.87879E-4	-7.47592E0
9.89832E-4	-7.37161E0
9.91785E-4	-7.53556E0
9.93738E-4	-7.83034E0
9.95691E-4	-7.77563E0
9.97644E-4	-7.83971E0
9.99598E-4	-7.78576E0
1.00155E-3	-8.07676E0
1.0035E-3	-8.26636E0
1.00546E-3	-8.24166E0
1.00741E-3	-8.25754E0
1.00936E-3	-8.18818E0
1.01132E-3	-8.59953E0
1.01327E-3	-8.71947E0
1.01522E-3	-8.59819E0
1.01718E-3	-8.61452E0
1.01913E-3	-8.947E0
1.02108E-3	-8.93811E0
1.02303E-3	-8.849E0
1.02499E-3	-9.11812E0
1.02694E-3	-9.22493E0
1.02889E-3	-9.20136E0
1.03085E-3	-9.54313E0
1.0328E-3	-9.6524E0
1.03475E-3	-9.55925E0
1.03671E-3	-9.7322E0
1.03866E-3	-9.99998E0
1.04061E-3	-1.00406E1
1.04257E-3	-1.0303E1
1.04452E-3	-1.04228E1
1.04647E-3	-1.04424E1
1.04843E-3	-1.06562E1
1.05038E-3	-1.07752E1
1.05233E-3	-1.09294E1
1.05428E-3	-1.09811E1
1.05624E-3	-1.11831E1
1.05819E-3	-1.13345E1
1.06014E-3	-1.15399E1
1.0621E-3	-1.174E1
1.06405E-3	-1.18415E1
1.066E-3	-1.21222E1
1.06796E-3	-1.23402E1
1.06991E-3	-1.25037E1
1.07186E-3	-1.24842E1
1.07382E-3	-1.2819E1
1.07577E-3	-1.28883E1
1.07772E-3	-1.32964E1
1.07968E-3	-1.33826E1
1.08163E-3	-1.36086E1
1.08358E-3	-1.37753E1
1.08553E-3	-1.39473E1
1.08749E-3	-1.43001E1
1.08944E-3	-1.44734E1
1.09139E-3	-1.46735E1
1.09335E-3	-1.49741E1
1.0953E-3	-1.5111E1
1.09725E-3	-1.53655E1
1.09921E-3	-1.56692E1
1.10116E-3	-1.60039E1
1.10311E-3	-1.632E1
1.10507E-3	-1.63317E1
1.10702E-3	-1.67434E1
1.10897E-3	-1.70867E1
1.11093E-3	-1.72941E1
1.11288E-3	-1.76148E1
1.11483E-3	-1.77948E1
1.11678E-3	-1.81783E1
1.11874E-3	-1.83464E1
1.12069E-3	-1.87911E1
1.12264E-3	-1.91857E1
1.1246E-3	-1.93414E1
1.12655E-3	-1.98343E1
1.1285E-3	-2.01773E1
1.13046E-3	-2.04218E1
1.13241E-3	-2.07511E1
1.13436E-3	-2.12077E1
1.13632E-3	-2.13571E1
1.13827E-3	-2.18195E1
1.14022E-3	-2.22661E1
1.14218E-3	-2.25758E1
1.14413E-3	-2.30058E1
1.14608E-3	-2.33764E1
1.14803E-3	-2.39186E1
1.14999E-3	-2.42934E1
1.15194E-3	-2.46553E1
1.1539E-3	-2.51897E1
1.15585E-3	-2.55086E1
1.1578E-3	-2.5958E1
1.15975E-3	-2.65697E1
1.16171E-3	-2.69143E1
1.16366E-3	-2.74749E1
1.16561E-3	-2.78922E1
1.16757E-3	-2.83234E1
1.16952E-3	-2.89285E1
1.17147E-3	-2.94474E1
1.17343E-3	-2.99296E1
1.17538E-3	-3.05155E1
1.17733E-3	-3.10288E1
1.17928E-3	-3.16243E1
1.18124E-3	-3.21062E1
1.18319E-3	-3.27187E1
1.18514E-3	-3.32063E1
1.1871E-3	-3.39377E1
1.18905E-3	-3.43908E1
1.191E-3	-3.48595E1
1.19296E-3	-3.56477E1
1.19491E-3	-3.6121E1
1.19686E-3	-3.68123E1
1.19882E-3	-3.74668E1
1.20077E-3	-3.81438E1
1.20272E-3	-3.87028E1
1.20468E-3	-3.94152E1
1.20663E-3	-4.00341E1
1.20858E-3	-4.07202E1
1.21053E-3	-4.13702E1
1.21249E-3	-4.21139E1
1.21444E-3	-4.27308E1
1.21639E-3	-4.34664E1
1.21835E-3	-4.41548E1
1.2203E-3	-4.48862E1
1.22225E-3	-4.55235E1
1.22421E-3	-4.63262E1
1.22616E-3	-4.70509E1
1.22811E-3	-4.77707E1
1.23007E-3	-4.85854E1
1.23202E-3	-4.93793E1
1.23397E-3	-5.0032E1
1.23593E-3	-5.08492E1
1.23788E-3	-5.16801E1
1.23983E-3	-5.23119E1
1.24178E-3	-5.32501E1
1.24374E-3	-5.4099E1
1.24569E-3	-5.4898E1
1.24764E-3	-5.56588E1
1.2496E-3	-5.65786E1
1.25155E-3	-5.73759E1
1.2535E-3	-5.83331E1
1.25546E-3	-5.92384E1
1.25741E-3	-6.00042E1
1.25936E-3	-6.0735E1
1.26132E-3	-6.17921E1
1.26327E-3	-6.26416E1
1.26522E-3	-6.35724E1
1.26718E-3	-6.45392E1
1.26913E-3	-6.55013E1
1.27108E-3	-6.64016E1
1.27303E-3	-6.7347E1
1.27499E-3	-6.83436E1
1.27694E-3	-6.93677E1
1.27889E-3	-7.03904E1
1.28085E-3	-7.13875E1
1.2828E-3	-7.25188E1
1.28475E-3	-7.36051E1
1.28671E-3	-7.48906E1
1.28866E-3	-7.59039E1
1.29061E-3	-7.71628E1
1.29257E-3	-7.83831E1
1.29452E-3	-7.97232E1
1.29647E-3	-8.08102E1
1.29843E-3	-8.20797E1
1.30038E-3	-8.35338E1
1.30233E-3	-8.479E1
1.30428E-3	-8.59622E1
1.30624E-3	-8.7299E1
1.30819E-3	-8.87239E1
1.31014E-3	-9.00518E1
1.3121E-3	-9.13614E1
1.31405E-3	-9.28246E1
1.316E-3	-9.4274E1
1.31796E-3	-9.57052E1
1.31991E-3	-9.70848E1
1.32186E-3	-9.86237E1
1.32382E-3	-9.9976E1
1.32577E-3	-1.01497E2
1.32772E-3	-1.02883E2
1.32968E-3	-1.04448E2
1.33163E-3	-1.06042E2
1.33358E-3	-1.0749E2
1.33553E-3	-1.09068E2
1.33749E-3	-1.10718E2
1.33944E-3	-1.12209E2
1.34139E-3	-1.13975E2
1.34335E-3	-1.15645E2
1.3453E-3	-1.17238E2
1.34725E-3	-1.18922E2
1.34921E-3	-1.20687E2
1.35116E-3	-1.22442E2
1.35311E-3	-1.24175E2
1.35507E-3	-1.25999E2
1.35702E-3	-1.27766E2
1.35897E-3	-1.29559E2
1.36093E-3	-1.31349E2
1.36288E-3	-1.33304E2
1.36483E-3	-1.35124E2
1.36678E-3	-1.36967E2
1.36874E-3	-1.38843E2
1.37069E-3	-1.40792E2
1.37264E-3	-1.42556E2
1.3746E-3	-1.44334E2
1.37655E-3	-1.46524E2
1.3785E-3	-1.48903E2
1.38046E-3	-1.50237E2
1.38241E-3	-1.52252E2
1.38436E-3	-1.53932E2
1.38632E-3	-1.55801E2
1.38827E-3	-1.57798E2
1.39022E-3	-1.59656E2
1.39218E-3	-1.61343E2
1.39413E-3	-1.63207E2
1.39608E-3	-1.65001E2
1.39803E-3	-1.66854E2
1.39999E-3	-1.68546E2
1.40194E-3	-1.70344E2
1.40389E-3	-1.72061E2
1.40585E-3	-1.73673E2
1.4078E-3	-1.754E2
1.40975E-3	-1.7705E2
1.41171E-3	-1.78807E2
1.41366E-3	-1.80443E2
1.41561E-3	-1.82248E2
1.41757E-3	-1.83978E2
1.41952E-3	-1.85656E2
1.42147E-3	-1.87356E2
1.42343E-3	-1.89052E2
1.42538E-3	-1.90734E2
1.42733E-3	-1.92436E2
1.42928E-3	-1.94097E2
1.43124E-3	-1.9577E2
1.43319E-3	-1.97358E2
1.43514E-3	-1.98802E2
1.4371E-3	-2.00431E2
1.43905E-3	-2.02101E2
1.441E-3	-2.035E2
1.44296E-3	-2.04935E2
1.44491E-3	-2.06673E2
1.44686E-3	-2.08074E2
1.44882E-3	-2.09595E2
1.45077E-3	-2.11212E2
1.45272E-3	-2.1272E2
1.45468E-3	-2.14316E2
1.45663E-3	-2.15925E2
1.45858E-3	-2.17571E2
1.46053E-3	-2.19149E2
1.46249E-3	-2.20815E2
1.46444E-3	-2.22512E2
1.46639E-3	-2.23923E2
1.46835E-3	-2.25551E2
1.4703E-3	-2.2725E2
1.47225E-3	-2.28977E2
1.47421E-3	-2.30633E2
1.47616E-3	-2.32186E2
1.47811E-3	-2.33884E2
1.48007E-3	-2.35517E2
1.48202E-3	-2.37191E2
1.48397E-3	-2.38898E2
1.48593E-3	-2.40311E2
1.48788E-3	-2.41748E2
1.48983E-3	-2.43077E2
1.49178E-3	-2.44548E2
1.49374E-3	-2.46021E2
1.49569E-3	-2.47303E2
1.49764E-3	-2.48757E2
1.4996E-3	-2.50079E2
1.50155E-3	-2.51434E2
1.5035E-3	-2.52776E2
1.50546E-3	-2.54328E2
1.50741E-3	-2.55741E2
1.50936E-3	-2.57082E2
1.51132E-3	-2.58612E2
1.51327E-3	-2.60206E2
1.51522E-3	-2.61623E2
1.51718E-3	-2.63171E2
1.51913E-3	-2.6467E2
1.52108E-3	-2.66176E2
1.52303E-3	-2.67912E2
1.52499E-3	-2.69601E2
1.52694E-3	-2.71248E2
1.52889E-3	-2.72927E2
1.53085E-3	-2.74684E2
1.5328E-3	-2.76199E2
1.53475E-3	-2.77986E2
1.53671E-3	-2.79623E2
1.53866E-3	-2.81297E2
1.54061E-3	-2.83002E2
1.54257E-3	-2.84647E2
1.54452E-3	-2.86004E2
1.54647E-3	-2.87414E2
1.54843E-3	-2.88612E2
1.55038E-3	-2.89854E2
1.55233E-3	-2.90787E2
1.55428E-3	-2.91759E2
1.55624E-3	-2.92897E2
1.55819E-3	-2.93743E2
1.56014E-3	-2.94835E2
1.5621E-3	-2.95607E2
1.56405E-3	-2.96312E2
1.566E-3	-2.96957E2
1.56796E-3	-2.97728E2
1.56991E-3	-2.98274E2
1.57186E-3	-2.98874E2
1.57382E-3	-2.99553E2
1.57577E-3	-3.00154E2
1.57772E-3	-3.00892E2
1.57968E-3	-3.01592E2
1.58163E-3	-3.02281E2
1.58358E-3	-3.02923E2
1.58553E-3	-3.0374E2
1.58749E-3	-3.04554E2
1.58944E-3	-3.05124E2
1.59139E-3	-3.05703E2
1.59335E-3	-3.06216E2
1.5953E-3	-3.06808E2
1.59725E-3	-3.07285E2
1.59921E-3	-3.07711E2
1.60116E-3	-3.0822E2
1.60311E-3	-3.08488E2
1.60507E-3	-3.0892E2
1.60702E-3	-3.08976E2
1.60897E-3	-3.09114E2
1.61093E-3	-3.09307E2
1.61288E-3	-3.09419E2
1.61483E-3	-3.09309E2
1.61678E-3	-3.09198E2
1.61874E-3	-3.09402E2
1.62069E-3	-3.09475E2
1.62264E-3	-3.0925E2
1.6246E-3	-3.09472E2
1.62655E-3	-3.09482E2
1.6285E-3	-3.09333E2
1.63046E-3	-3.09301E2
1.63241E-3	-3.09146E2
1.63436E-3	-3.08884E2
1.63632E-3	-3.08672E2
1.63827E-3	-3.08599E2
1.64022E-3	-3.08296E2
1.64218E-3	-3.08103E2
1.64413E-3	-3.08132E2
1.64608E-3	-3.07834E2
1.64803E-3	-3.076E2
1.64999E-3	-3.07417E2
1.65194E-3	-3.06826E2
1.65389E-3	-3.0648E2
1.65585E-3	-3.0609E2
1.6578E-3	-3.05465E2
1.65975E-3	-3.05085E2
1.66171E-3	-3.04301E2
1.66366E-3	-3.03551E2
1.66561E-3	-3.0296E2
1.66757E-3	-3.02461E2
1.66952E-3	-3.01753E2
1.67147E-3	-3.01065E2
1.67343E-3	-3.00423E2
1.67538E-3	-2.99683E2
1.67733E-3	-2.99044E2
1.67928E-3	-2.984E2
1.68124E-3	-2.97879E2
1.68319E-3	-2.97156E2
1.68514E-3	-2.96458E2
1.6871E-3	-2.95815E2
1.68905E-3	-2.9499E2
1.691E-3	-2.94407E2
1.69296E-3	-2.93808E2
1.69491E-3	-2.93144E2
1.69686E-3	-2.92956E2
1.69882E-3	-2.92413E2
