temps	chemin
2.65222E-4	3.30204E0
2.67176E-4	3.17154E0
2.69129E-4	3.36685E0
2.71082E-4	3.29286E0
2.73035E-4	3.305E0
2.74988E-4	3.33628E0
2.76941E-4	3.47503E0
2.78894E-4	3.42247E0
2.80848E-4	3.45734E0
2.82801E-4	3.51642E0
2.84754E-4	3.37076E0
2.86707E-4	3.53717E0
2.8866E-4	3.46538E0
2.90613E-4	3.39603E0
2.92567E-4	3.52319E0
2.94519E-4	3.58346E0
2.96472E-4	3.45315E0
2.98425E-4	3.56056E0
3.00379E-4	3.57922E0
3.02332E-4	3.49388E0
3.04285E-4	3.60213E0
3.06238E-4	3.63833E0
3.08191E-4	3.72071E0
3.10144E-4	3.64639E0
3.12098E-4	3.68569E0
3.14051E-4	3.67299E0
3.16004E-4	3.73248E0
3.17957E-4	3.57685E0
3.1991E-4	3.74631E0
3.21863E-4	3.70542E0
3.23816E-4	3.611E0
3.2577E-4	3.7872E0
3.27723E-4	3.849E0
3.29676E-4	3.83233E0
3.31629E-4	3.89302E0
3.33582E-4	3.7007E0
3.35535E-4	3.79311E0
3.37488E-4	3.93388E0
3.39441E-4	3.90258E0
3.41394E-4	3.94386E0
3.43347E-4	3.88447E0
3.45301E-4	3.88012E0
3.47254E-4	3.83118E0
3.49207E-4	3.93067E0
3.5116E-4	3.89308E0
3.53113E-4	3.87709E0
3.55066E-4	3.89741E0
3.5702E-4	3.87938E0
3.58973E-4	3.87005E0
3.60926E-4	3.79272E0
3.62879E-4	4.01444E0
3.64832E-4	3.99654E0
3.66785E-4	3.99981E0
3.68738E-4	3.96412E0
3.70691E-4	3.99882E0
3.72644E-4	4.19569E0
3.74597E-4	4.09107E0
3.76551E-4	4.13897E0
3.78504E-4	4.21231E0
3.80457E-4	4.13942E0
3.8241E-4	4.00787E0
3.84363E-4	4.1253E0
3.86316E-4	4.14505E0
3.88269E-4	4.24503E0
3.90223E-4	4.16191E0
3.92176E-4	4.16886E0
3.94129E-4	4.24211E0
3.96082E-4	4.12483E0
3.98035E-4	4.15791E0
3.99988E-4	4.1924E0
4.01942E-4	3.92385E0
4.03894E-4	4.00241E0
4.05847E-4	3.88407E0
4.07801E-4	3.90938E0
4.09754E-4	4.02525E0
4.11707E-4	4.01341E0
4.1366E-4	4.03917E0
4.15613E-4	4.04556E0
4.17566E-4	4.06021E0
4.19519E-4	4.07549E0
4.21473E-4	4.0814E0
4.23426E-4	4.10726E0
4.25379E-4	4.09231E0
4.27332E-4	4.05311E0
4.29285E-4	4.14662E0
4.31238E-4	4.14689E0
4.33191E-4	4.162E0
4.35145E-4	4.17867E0
4.37098E-4	4.18046E0
4.39051E-4	4.21461E0
4.41004E-4	4.17283E0
4.42957E-4	4.16863E0
4.4491E-4	4.25091E0
4.46863E-4	4.24725E0
4.48816E-4	4.25974E0
4.50769E-4	4.28844E0
4.52723E-4	4.23105E0
4.54676E-4	4.26026E0
4.56629E-4	4.32728E0
4.58582E-4	4.31709E0
4.60535E-4	4.34294E0
4.62488E-4	4.34552E0
4.64441E-4	4.36689E0
4.66395E-4	4.36753E0
4.68348E-4	4.40031E0
4.70301E-4	4.26513E0
4.72254E-4	4.36811E0
4.74207E-4	4.44211E0
4.7616E-4	4.42141E0
4.78113E-4	4.4618E0
4.80066E-4	4.43703E0
4.82019E-4	4.40214E0
4.83972E-4	4.49343E0
4.85926E-4	4.49126E0
4.87879E-4	4.51128E0
4.89832E-4	4.51675E0
4.91785E-4	4.53573E0
4.93738E-4	4.53852E0
4.95691E-4	4.56435E0
4.97645E-4	4.5485E0
4.99598E-4	4.50783E0
5.01551E-4	4.60167E0
5.03504E-4	4.59905E0
5.05457E-4	4.61637E0
5.0741E-4	4.62761E0
5.09363E-4	4.63534E0
5.11316E-4	4.65683E0
5.13269E-4	4.64966E0
5.15222E-4	4.69949E0
5.17176E-4	4.55528E0
5.19129E-4	4.63816E0
5.21082E-4	4.73147E0
5.23035E-4	4.70679E0
5.24988E-4	4.74037E0
5.26941E-4	4.7373E0
5.28894E-4	4.75903E0
5.30848E-4	4.76257E0
5.32801E-4	4.78272E0
5.34754E-4	4.768E0
5.36707E-4	4.67884E0
5.3866E-4	4.79639E0
5.40613E-4	4.81042E0
5.42567E-4	4.75961E0
5.4452E-4	4.85848E0
5.46473E-4	4.85117E0
5.48426E-4	4.87193E0
5.50379E-4	4.87766E0
5.52332E-4	4.89237E0
5.54285E-4	4.90102E0
5.56238E-4	4.91444E0
5.58191E-4	4.92324E0
5.60144E-4	4.93699E0
5.62098E-4	4.94514E0
5.64051E-4	4.88119E0
5.66004E-4	4.96726E0
5.67957E-4	4.98134E0
5.6991E-4	4.98941E0
5.71863E-4	5.00327E0
5.73816E-4	5.01104E0
5.7577E-4	5.02611E0
5.77723E-4	5.0304E0
5.79676E-4	5.0549E0
5.81629E-4	4.98627E0
5.83582E-4	5.04512E0
5.85535E-4	5.09225E0
5.87488E-4	4.98007E0
5.89441E-4	4.7375E0
5.91394E-4	4.7115E0
5.93347E-4	4.73454E0
5.95301E-4	4.73817E0
5.97254E-4	4.75331E0
5.99207E-4	4.76104E0
6.0116E-4	4.77347E0
6.03113E-4	4.78296E0
6.05066E-4	4.79411E0
6.0702E-4	4.80431E0
6.08973E-4	4.81504E0
6.10926E-4	4.82523E0
6.12879E-4	4.83637E0
6.14832E-4	4.84536E0
6.16785E-4	4.85842E0
6.18738E-4	4.86425E0
6.20691E-4	4.88193E0
6.22644E-4	4.88099E0
6.24597E-4	4.90842E0
6.26551E-4	4.96984E0
6.28504E-4	4.95083E0
6.30457E-4	4.77426E0
6.3241E-4	4.51144E0
6.34363E-4	4.58827E0
6.36316E-4	4.64331E0
6.38269E-4	4.67182E0
6.40223E-4	4.71419E0
6.42176E-4	4.59805E0
6.44129E-4	4.65144E0
6.46082E-4	4.71392E0
6.48035E-4	4.66323E0
6.49988E-4	4.61024E0
6.51942E-4	4.85717E0
6.53895E-4	4.72174E0
6.55848E-4	4.79695E0
6.578E-4	4.68648E0
6.59754E-4	4.75439E0
6.61707E-4	4.70048E0
6.6366E-4	4.33016E0
6.65613E-4	4.54717E0
6.67566E-4	4.55996E0
6.69519E-4	4.4057E0
6.71473E-4	4.41306E0
6.73426E-4	4.59103E0
6.75379E-4	4.46529E0
6.77332E-4	4.3656E0
6.79285E-4	4.40436E0
6.81238E-4	4.49223E0
6.83191E-4	4.63926E0
6.85145E-4	4.57929E0
6.87098E-4	4.43808E0
6.89051E-4	4.68527E0
6.91004E-4	4.59733E0
6.92957E-4	4.33192E0
6.9491E-4	4.34654E0
6.96863E-4	4.39265E0
6.98816E-4	4.42685E0
7.00769E-4	4.38717E0
7.02722E-4	4.33626E0
7.04676E-4	4.50479E0
7.06629E-4	4.44345E0
7.08582E-4	4.44805E0
7.10535E-4	4.49864E0
7.12488E-4	4.50695E0
7.14441E-4	4.35621E0
7.16395E-4	4.36412E0
7.18348E-4	4.34822E0
7.20301E-4	4.41014E0
7.22254E-4	4.56674E0
7.24207E-4	4.39206E0
7.2616E-4	4.23865E0
7.28113E-4	4.23796E0
7.30066E-4	4.20209E0
7.32019E-4	4.18746E0
7.33972E-4	4.21618E0
7.35926E-4	4.25188E0
7.37879E-4	4.21361E0
7.39832E-4	4.29113E0
7.41785E-4	4.30943E0
7.43738E-4	4.25046E0
7.45691E-4	4.27477E0
7.47644E-4	4.33932E0
7.49598E-4	4.32397E0
7.51551E-4	4.34777E0
7.53504E-4	4.34506E0
7.55457E-4	4.36354E0
7.5741E-4	4.36186E0
7.59363E-4	4.38399E0
7.61317E-4	4.35677E0
7.6327E-4	4.0297E0
7.65222E-4	4.00288E0
7.67175E-4	4.02362E0
7.69129E-4	4.02463E0
7.71082E-4	3.95919E0
7.73035E-4	4.04441E0
7.74988E-4	4.12869E0
7.76941E-4	4.0653E0
7.78894E-4	4.06125E0
7.80848E-4	4.09207E0
7.82801E-4	4.0453E0
7.84754E-4	4.03686E0
7.86707E-4	4.11563E0
7.8866E-4	4.10522E0
7.90613E-4	4.11856E0
7.92566E-4	4.13074E0
7.9452E-4	4.12334E0
7.96473E-4	4.17908E0
7.98426E-4	4.21241E0
8.00379E-4	4.13856E0
8.02332E-4	4.18203E0
8.04285E-4	4.14269E0
8.06238E-4	3.82174E0
8.08191E-4	3.79041E0
8.10144E-4	3.81297E0
8.12097E-4	3.81123E0
8.14051E-4	3.83052E0
8.16004E-4	3.94059E0
8.17957E-4	3.88761E0
8.1991E-4	3.83501E0
8.21863E-4	3.85989E0
8.23816E-4	3.85843E0
8.2577E-4	3.87144E0
8.27723E-4	3.87606E0
8.29676E-4	3.88502E0
8.31629E-4	3.89265E0
8.33582E-4	3.89866E0
8.35535E-4	3.90956E0
8.37488E-4	3.91122E0
8.39441E-4	3.92817E0
8.41394E-4	3.91984E0
8.43347E-4	3.95895E0
8.45301E-4	4.0117E0
8.47254E-4	3.94959E0
8.49207E-4	3.94853E0
8.5116E-4	4.00647E0
8.53113E-4	4.02795E0
8.55066E-4	3.97359E0
8.57019E-4	3.72639E0
8.58973E-4	3.72576E0
8.60926E-4	3.69443E0
8.62879E-4	3.58495E0
8.64832E-4	3.68573E0
8.66785E-4	3.71702E0
8.68738E-4	3.69512E0
8.70692E-4	3.75357E0
8.72645E-4	3.76473E0
8.74597E-4	3.64598E0
8.76551E-4	3.68529E0
8.78504E-4	3.72778E0
8.80457E-4	3.75542E0
8.8241E-4	3.7027E0
8.84363E-4	3.77089E0
8.86316E-4	3.84099E0
8.88269E-4	3.74415E0
8.90223E-4	3.77904E0
8.92176E-4	3.86575E0
8.94129E-4	3.86609E0
8.96082E-4	3.77378E0
8.98035E-4	3.89117E0
8.99988E-4	3.82544E0
9.01941E-4	3.82694E0
9.03895E-4	3.93119E0
9.05848E-4	3.81646E0
9.07801E-4	3.86507E0
9.09754E-4	3.7694E0
9.11707E-4	3.54794E0
9.1366E-4	3.68563E0
9.15613E-4	3.65632E0
9.17566E-4	3.65704E0
9.19519E-4	3.45785E0
9.21473E-4	3.68408E0
9.23426E-4	3.72124E0
9.25379E-4	3.71025E0
9.27332E-4	3.67199E0
9.29285E-4	3.88397E0
9.31238E-4	3.63489E0
9.33191E-4	3.84299E0
9.35145E-4	3.75963E0
9.37098E-4	3.62058E0
9.39051E-4	3.67773E0
9.41004E-4	3.67066E0
9.42957E-4	3.56517E0
9.4491E-4	3.48234E0
9.46863E-4	3.52786E0
9.48816E-4	3.49289E0
9.50769E-4	3.45253E0
9.52722E-4	3.53987E0
9.54676E-4	3.52516E0
9.56629E-4	3.55463E0
9.58582E-4	3.46911E0
9.60535E-4	3.54108E0
9.62488E-4	3.55137E0
9.64441E-4	3.58634E0
9.66395E-4	3.20861E0
9.68348E-4	3.11995E0
9.70301E-4	3.21722E0
9.72254E-4	3.17939E0
9.74207E-4	3.21153E0
9.7616E-4	3.19904E0
9.78113E-4	3.21923E0
9.80067E-4	3.20914E0
9.82019E-4	3.23663E0
9.83972E-4	2.92325E0
9.85926E-4	2.82035E0
9.87879E-4	2.86214E0
9.89832E-4	2.84503E0
9.91785E-4	2.86774E0
9.93738E-4	2.8567E0
9.95691E-4	2.96045E0
9.97644E-4	2.84185E0
9.99598E-4	2.53305E0
1.00155E-3	2.57729E0
1.0035E-3	2.63815E0
1.00546E-3	2.62597E0
1.00741E-3	2.55405E0
1.00936E-3	2.49995E0
1.01132E-3	2.46677E0
1.01327E-3	2.45736E0
1.01522E-3	2.4979E0
1.01718E-3	2.31692E0
1.01913E-3	2.34666E0
1.02108E-3	2.25082E0
1.02303E-3	2.08102E0
1.02499E-3	2.19261E0
1.02694E-3	2.15626E0
1.02889E-3	2.17077E0
1.03085E-3	1.73419E0
1.0328E-3	1.78E0
1.03475E-3	1.79395E0
1.03671E-3	1.82993E0
1.03866E-3	1.57663E0
1.04061E-3	1.39702E0
1.04257E-3	1.53175E0
1.04452E-3	1.37248E0
1.04647E-3	1.10204E0
1.04843E-3	1.0052E0
1.05038E-3	1.13689E0
1.05233E-3	9.52933E-1
1.05428E-3	6.35023E-1
1.05624E-3	6.88315E-1
1.05819E-3	6.13609E-1
1.06014E-3	5.41886E-1
1.0621E-3	5.54935E-1
1.06405E-3	2.69217E-1
1.066E-3	3.13071E-1
1.06796E-3	1.80647E-1
1.06991E-3	-1.30975E-1
1.07186E-3	-1.65937E-2
1.07382E-3	-1.74551E-1
1.07577E-3	-4.36755E-1
1.07772E-3	-4.90837E-1
1.07968E-3	-7.56307E-1
1.08163E-3	-6.10725E-1
1.08358E-3	-9.3204E-1
1.08553E-3	-8.06003E-1
1.08749E-3	-1.14069E0
1.08944E-3	-1.18568E0
1.09139E-3	-1.36102E0
1.09335E-3	-1.59245E0
1.0953E-3	-1.66764E0
1.09725E-3	-1.95535E0
1.09921E-3	-2.06639E0
1.10116E-3	-2.18523E0
1.10311E-3	-2.28249E0
1.10507E-3	-2.48521E0
1.10702E-3	-2.48076E0
1.10897E-3	-2.87992E0
1.11093E-3	-3.03779E0
1.11288E-3	-3.18121E0
1.11483E-3	-3.41881E0
1.11678E-3	-3.6802E0
1.11874E-3	-3.84642E0
1.12069E-3	-3.8561E0
1.12264E-3	-4.08434E0
1.1246E-3	-4.40972E0
1.12655E-3	-4.57396E0
1.1285E-3	-4.68787E0
1.13046E-3	-4.99484E0
1.13241E-3	-5.06278E0
1.13436E-3	-5.40107E0
1.13632E-3	-5.66858E0
1.13827E-3	-5.75184E0
1.14022E-3	-6.13766E0
1.14218E-3	-6.33015E0
1.14413E-3	-6.61711E0
1.14608E-3	-6.89742E0
1.14803E-3	-7.09381E0
1.14999E-3	-7.31054E0
1.15194E-3	-7.33231E0
1.1539E-3	-7.85709E0
1.15585E-3	-8.17649E0
1.1578E-3	-8.46375E0
1.15975E-3	-8.7611E0
1.16171E-3	-8.88229E0
1.16366E-3	-9.26943E0
1.16561E-3	-9.47949E0
1.16757E-3	-9.89241E0
1.16952E-3	-1.00999E1
1.17147E-3	-1.04154E1
1.17343E-3	-1.07122E1
1.17538E-3	-1.10594E1
1.17733E-3	-1.12567E1
1.17928E-3	-1.1619E1
1.18124E-3	-1.20641E1
1.18319E-3	-1.22819E1
1.18514E-3	-1.26942E1
1.1871E-3	-1.32204E1
1.18905E-3	-1.3478E1
1.191E-3	-1.38598E1
1.19296E-3	-1.42136E1
1.19491E-3	-1.46733E1
1.19686E-3	-1.50504E1
1.19882E-3	-1.5463E1
1.20077E-3	-1.59423E1
1.20272E-3	-1.61814E1
1.20468E-3	-1.66447E1
1.20663E-3	-1.71268E1
1.20858E-3	-1.75641E1
1.21053E-3	-1.80255E1
1.21249E-3	-1.84497E1
1.21444E-3	-1.89079E1
1.21639E-3	-1.95013E1
1.21835E-3	-2.00763E1
1.2203E-3	-2.04663E1
1.22225E-3	-2.09808E1
1.22421E-3	-2.1391E1
1.22616E-3	-2.20223E1
1.22811E-3	-2.25596E1
1.23007E-3	-2.31473E1
1.23202E-3	-2.36222E1
1.23397E-3	-2.43272E1
1.23593E-3	-2.47974E1
1.23788E-3	-2.53437E1
1.23983E-3	-2.611E1
1.24178E-3	-2.67897E1
1.24374E-3	-2.74304E1
1.24569E-3	-2.81386E1
1.24764E-3	-2.89354E1
1.2496E-3	-2.96685E1
1.25155E-3	-3.03392E1
1.2535E-3	-3.11698E1
1.25546E-3	-3.20511E1
1.25741E-3	-3.28733E1
1.25936E-3	-3.38992E1
1.26132E-3	-3.48073E1
1.26327E-3	-3.58162E1
1.26522E-3	-3.68421E1
1.26718E-3	-3.77672E1
1.26913E-3	-3.88979E1
1.27108E-3	-3.98152E1
1.27303E-3	-4.09303E1
1.27499E-3	-4.192E1
1.27694E-3	-4.29267E1
1.27889E-3	-4.41083E1
1.28085E-3	-4.5073E1
1.2828E-3	-4.61721E1
1.28475E-3	-4.73687E1
1.28671E-3	-4.83624E1
1.28866E-3	-4.93942E1
1.29061E-3	-5.04742E1
1.29257E-3	-5.17119E1
1.29452E-3	-5.28399E1
1.29647E-3	-5.39673E1
1.29843E-3	-5.52336E1
1.30038E-3	-5.63466E1
1.30233E-3	-5.76768E1
1.30428E-3	-5.90374E1
1.30624E-3	-6.0212E1
1.30819E-3	-6.15268E1
1.31014E-3	-6.28449E1
1.3121E-3	-6.42191E1
1.31405E-3	-6.54611E1
1.316E-3	-6.68279E1
1.31796E-3	-6.82126E1
1.31991E-3	-6.95323E1
1.32186E-3	-7.08541E1
1.32382E-3	-7.2147E1
1.32577E-3	-7.35469E1
1.32772E-3	-7.48374E1
1.32968E-3	-7.60676E1
1.33163E-3	-7.74994E1
1.33358E-3	-7.8793E1
1.33553E-3	-8.00617E1
1.33749E-3	-8.13241E1
1.33944E-3	-8.28234E1
1.34139E-3	-8.42201E1
1.34335E-3	-8.53486E1
1.3453E-3	-8.67721E1
1.34725E-3	-8.82812E1
1.34921E-3	-8.96365E1
1.35116E-3	-9.10559E1
1.35311E-3	-9.24315E1
1.35507E-3	-9.38455E1
1.35702E-3	-9.52932E1
1.35897E-3	-9.66806E1
1.36093E-3	-9.80713E1
1.36288E-3	-9.9577E1
1.36483E-3	-1.00915E2
1.36678E-3	-1.02155E2
1.36874E-3	-1.03782E2
1.37069E-3	-1.05157E2
1.37264E-3	-1.06428E2
1.3746E-3	-1.07908E2
1.37655E-3	-1.09329E2
1.3785E-3	-1.10701E2
1.38046E-3	-1.12148E2
1.38241E-3	-1.13694E2
1.38436E-3	-1.15101E2
1.38632E-3	-1.16352E2
1.38827E-3	-1.17856E2
1.39022E-3	-1.19345E2
1.39218E-3	-1.2065E2
1.39413E-3	-1.22237E2
1.39608E-3	-1.23755E2
1.39803E-3	-1.25263E2
1.39999E-3	-1.26595E2
1.40194E-3	-1.28083E2
1.40389E-3	-1.29643E2
1.40585E-3	-1.30941E2
1.4078E-3	-1.32617E2
1.40975E-3	-1.34063E2
1.41171E-3	-1.35849E2
1.41366E-3	-1.37594E2
1.41561E-3	-1.38448E2
1.41757E-3	-1.40043E2
1.41952E-3	-1.41376E2
1.42147E-3	-1.42979E2
1.42343E-3	-1.44524E2
1.42538E-3	-1.45861E2
1.42733E-3	-1.4718E2
1.42928E-3	-1.4864E2
1.43124E-3	-1.50067E2
1.43319E-3	-1.51376E2
1.43514E-3	-1.52683E2
1.4371E-3	-1.54124E2
1.43905E-3	-1.55545E2
1.441E-3	-1.56758E2
1.44296E-3	-1.58085E2
1.44491E-3	-1.59388E2
1.44686E-3	-1.60644E2
1.44882E-3	-1.61846E2
1.45077E-3	-1.63017E2
1.45272E-3	-1.64421E2
1.45468E-3	-1.65616E2
1.45663E-3	-1.66587E2
1.45858E-3	-1.67898E2
1.46053E-3	-1.69036E2
1.46249E-3	-1.7025E2
1.46444E-3	-1.71342E2
1.46639E-3	-1.72578E2
1.46835E-3	-1.73739E2
1.4703E-3	-1.74856E2
1.47225E-3	-1.76047E2
1.47421E-3	-1.77061E2
1.47616E-3	-1.78238E2
1.47811E-3	-1.79405E2
1.48007E-3	-1.80574E2
1.48202E-3	-1.81517E2
1.48397E-3	-1.82627E2
1.48593E-3	-1.83862E2
1.48788E-3	-1.8496E2
1.48983E-3	-1.86116E2
1.49178E-3	-1.871E2
1.49374E-3	-1.88433E2
1.49569E-3	-1.89456E2
1.49764E-3	-1.90614E2
1.4996E-3	-1.91685E2
1.50155E-3	-1.92682E2
1.5035E-3	-1.93862E2
1.50546E-3	-1.95064E2
1.50741E-3	-1.96206E2
1.50936E-3	-1.971E2
1.51132E-3	-1.98283E2
1.51327E-3	-1.99531E2
1.51522E-3	-2.00631E2
1.51718E-3	-2.01659E2
1.51913E-3	-2.0275E2
1.52108E-3	-2.03818E2
1.52303E-3	-2.04779E2
1.52499E-3	-2.05922E2
1.52694E-3	-2.0664E2
1.52889E-3	-2.07548E2
1.53085E-3	-2.08392E2
1.5328E-3	-2.09121E2
1.53475E-3	-2.09993E2
1.53671E-3	-2.10505E2
1.53866E-3	-2.11084E2
1.54061E-3	-2.11655E2
1.54257E-3	-2.1201E2
1.54452E-3	-2.12642E2
1.54647E-3	-2.13081E2
1.54843E-3	-2.13384E2
1.55038E-3	-2.13905E2
1.55233E-3	-2.14348E2
1.55428E-3	-2.14498E2
1.55624E-3	-2.14791E2
1.55819E-3	-2.15169E2
1.56014E-3	-2.15297E2
1.5621E-3	-2.15553E2
1.56405E-3	-2.15788E2
1.566E-3	-2.16049E2
1.56796E-3	-2.16277E2
1.56991E-3	-2.16544E2
1.57186E-3	-2.16458E2
1.57382E-3	-2.1658E2
1.57577E-3	-2.16755E2
1.57772E-3	-2.16851E2
1.57968E-3	-2.16805E2
1.58163E-3	-2.16851E2
1.58358E-3	-2.1677E2
1.58553E-3	-2.16774E2
1.58749E-3	-2.16786E2
1.58944E-3	-2.16603E2
1.59139E-3	-2.16392E2
1.59335E-3	-2.16326E2
1.5953E-3	-2.15976E2
1.59725E-3	-2.15572E2
1.59921E-3	-2.15217E2
1.60116E-3	-2.14989E2
1.60311E-3	-2.14645E2
1.60507E-3	-2.14097E2
1.60702E-3	-2.13723E2
1.60897E-3	-2.13037E2
1.61093E-3	-2.1266E2
1.61288E-3	-2.12143E2
1.61483E-3	-2.11664E2
1.61678E-3	-2.11146E2
1.61874E-3	-2.10562E2
1.62069E-3	-2.10066E2
1.62264E-3	-2.0947E2
1.6246E-3	-2.08902E2
1.62655E-3	-2.08252E2
1.6285E-3	-2.07751E2
1.63046E-3	-2.06992E2
1.63241E-3	-2.06235E2
1.63436E-3	-2.05651E2
1.63632E-3	-2.04981E2
1.63827E-3	-2.04409E2
1.64022E-3	-2.03671E2
1.64218E-3	-2.02948E2
1.64413E-3	-2.02378E2
1.64608E-3	-2.0145E2
1.64803E-3	-2.00773E2
1.64999E-3	-2.00206E2
1.65194E-3	-1.99456E2
1.65389E-3	-1.98842E2
1.65585E-3	-1.98197E2
1.6578E-3	-1.97747E2
1.65975E-3	-1.97208E2
1.66171E-3	-1.96392E2
1.66366E-3	-1.95906E2
1.66561E-3	-1.9534E2
1.66757E-3	-1.94736E2
1.66952E-3	-1.94125E2
1.67147E-3	-1.93603E2
1.67343E-3	-1.93256E2
1.67538E-3	-1.92786E2
1.67733E-3	-1.92273E2
1.67928E-3	-1.91568E2
1.68124E-3	-1.91159E2
1.68319E-3	-1.90639E2
1.68514E-3	-1.90142E2
1.6871E-3	-1.89785E2
1.68905E-3	-1.89209E2
1.691E-3	-1.88713E2
1.69296E-3	-1.88078E2
1.69491E-3	-1.87622E2
1.69686E-3	-1.87125E2
1.69882E-3	-1.86501E2
1.70077E-3	-1.85873E2
1.70272E-3	-1.85382E2
1.70468E-3	-1.84915E2
1.70663E-3	-1.84168E2
1.70858E-3	-1.83713E2
1.71053E-3	-1.83169E2
1.71249E-3	-1.82705E2
1.71444E-3	-1.82168E2
1.71639E-3	-1.81379E2
1.71835E-3	-1.80962E2
1.7203E-3	-1.80397E2
1.72225E-3	-1.79885E2
1.72421E-3	-1.79313E2
1.72616E-3	-1.78753E2
1.72811E-3	-1.782E2
1.73007E-3	-1.77796E2
1.73202E-3	-1.77353E2
1.73397E-3	-1.76463E2
1.73593E-3	-1.76067E2
1.73788E-3	-1.75476E2
1.73983E-3	-1.75035E2
1.74178E-3	-1.7451E2
1.74374E-3	-1.73845E2
1.74569E-3	-1.7331E2
1.74764E-3	-1.72721E2
1.7496E-3	-1.72357E2
1.75155E-3	-1.71645E2
1.7535E-3	-1.71247E2
1.75546E-3	-1.70772E2
1.75741E-3	-1.70187E2
1.75936E-3	-1.69768E2
1.76132E-3	-1.69073E2
1.76327E-3	-1.68742E2
1.76522E-3	-1.68113E2
1.76718E-3	-1.67623E2
