temps	chemin
4.89832E-4	2.67573E0
4.91785E-4	2.69345E0
4.93738E-4	2.77495E0
4.95691E-4	2.82794E0
4.97645E-4	2.81209E0
4.99598E-4	2.79583E0
5.01551E-4	2.81569E0
5.03504E-4	2.81751E0
5.05457E-4	2.85035E0
5.0741E-4	2.87217E0
5.09363E-4	2.96804E0
5.11316E-4	2.77028E0
5.13269E-4	2.59657E0
5.15222E-4	2.74687E0
5.17176E-4	2.61763E0
5.19129E-4	2.65167E0
5.21082E-4	2.72079E0
5.23035E-4	2.56522E0
5.24988E-4	2.68101E0
5.26941E-4	2.66896E0
5.28894E-4	2.64708E0
5.30848E-4	2.83289E0
5.32801E-4	2.73016E0
5.34754E-4	2.82023E0
5.36707E-4	2.82834E0
5.3866E-4	2.71829E0
5.40613E-4	2.79759E0
5.42567E-4	2.83657E0
5.4452E-4	2.89916E0
5.46473E-4	2.85856E0
5.48426E-4	2.52857E0
5.50379E-4	2.45996E0
5.52332E-4	2.56312E0
5.54285E-4	2.54054E0
5.56238E-4	2.57249E0
5.58191E-4	2.57046E0
5.60144E-4	2.51328E0
5.62098E-4	2.59624E0
5.64051E-4	2.61251E0
5.66004E-4	2.62048E0
5.67957E-4	2.63445E0
5.6991E-4	2.64407E0
5.71863E-4	2.65676E0
5.73816E-4	2.66727E0
5.7577E-4	2.67916E0
5.77723E-4	2.69022E0
5.79676E-4	2.70165E0
5.81629E-4	2.71296E0
5.83582E-4	2.72404E0
5.85535E-4	2.73589E0
5.87488E-4	2.74577E0
5.89441E-4	2.75981E0
5.91394E-4	2.76561E0
5.93347E-4	2.78649E0
5.95301E-4	2.78047E0
5.97254E-4	2.82386E0
5.99207E-4	2.7187E0
6.0116E-4	2.74081E0
6.03113E-4	2.84243E0
6.05066E-4	2.86388E0
6.0702E-4	2.63848E0
6.08973E-4	2.42538E0
6.10926E-4	2.56734E0
6.12879E-4	2.52753E0
6.14832E-4	2.50498E0
6.16785E-4	2.60272E0
6.18738E-4	2.53187E0
6.20691E-4	2.54431E0
6.22644E-4	2.55475E0
6.24597E-4	2.56536E0
6.26551E-4	2.57674E0
6.28504E-4	2.58688E0
6.30457E-4	2.5983E0
6.3241E-4	2.60858E0
6.34363E-4	2.61959E0
6.36316E-4	2.63019E0
6.38269E-4	2.64092E0
6.40223E-4	2.6516E0
6.42176E-4	2.66225E0
6.44129E-4	2.67288E0
6.46082E-4	2.6835E0
6.48035E-4	2.69409E0
6.49988E-4	2.70466E0
6.51942E-4	2.71521E0
6.53895E-4	2.72573E0
6.55848E-4	2.73624E0
6.578E-4	2.74673E0
6.59754E-4	2.75719E0
6.61707E-4	2.76764E0
6.6366E-4	2.77806E0
6.65613E-4	2.78846E0
6.67566E-4	2.79884E0
6.69519E-4	2.8092E0
6.71473E-4	2.81954E0
6.73426E-4	2.82986E0
6.75379E-4	2.84016E0
6.77332E-4	2.85043E0
6.79285E-4	2.86069E0
6.81238E-4	2.87092E0
6.83191E-4	2.88113E0
6.85145E-4	2.89132E0
6.87098E-4	2.90149E0
6.89051E-4	2.91164E0
6.91004E-4	2.92176E0
6.92957E-4	2.93187E0
6.9491E-4	2.94195E0
6.96863E-4	2.95202E0
6.98816E-4	2.96206E0
7.00769E-4	2.97208E0
7.02722E-4	2.98208E0
7.04676E-4	2.99205E0
7.06629E-4	3.00201E0
7.08582E-4	3.01194E0
7.10535E-4	3.02183E0
7.12488E-4	3.03187E0
7.14441E-4	3.04144E0
7.16395E-4	3.05175E0
7.18348E-4	3.06106E0
7.20301E-4	3.07119E0
7.22254E-4	3.08138E0
7.24207E-4	3.0889E0
7.2616E-4	3.10481E0
7.28113E-4	3.10034E0
7.30066E-4	3.22188E0
7.32019E-4	2.91226E0
7.33972E-4	2.79344E0
7.35926E-4	2.75016E0
7.37879E-4	2.84109E0
7.39832E-4	2.78759E0
7.41785E-4	2.81073E0
7.43738E-4	2.99948E0
7.45691E-4	2.87877E0
7.47644E-4	2.83501E0
7.49598E-4	2.81704E0
7.51551E-4	2.83824E0
7.53504E-4	2.84233E0
7.55457E-4	2.85317E0
7.5741E-4	2.86444E0
7.59363E-4	2.86824E0
7.61317E-4	2.88854E0
7.6327E-4	2.87686E0
7.65222E-4	2.94007E0
7.67175E-4	2.96579E0
7.69129E-4	2.9856E0
7.71082E-4	2.92689E0
7.73035E-4	3.03206E0
7.74988E-4	3.09363E0
7.76941E-4	2.95358E0
7.78894E-4	2.95098E0
7.80848E-4	3.01939E0
7.82801E-4	3.02725E0
7.84754E-4	3.00477E0
7.86707E-4	2.83371E0
7.8866E-4	2.71842E0
7.90613E-4	2.92662E0
7.92566E-4	2.79004E0
7.9452E-4	2.86293E0
7.96473E-4	2.69248E0
7.98426E-4	2.79962E0
8.00379E-4	2.97025E0
8.02332E-4	3.01316E0
8.04285E-4	2.93772E0
8.06238E-4	2.78354E0
8.08191E-4	3.07913E0
8.10144E-4	2.87667E0
8.12097E-4	2.83791E0
8.14051E-4	2.78273E0
8.16004E-4	2.96647E0
8.17957E-4	3.02614E0
8.1991E-4	2.91091E0
8.21863E-4	3.0756E0
8.23816E-4	2.92311E0
8.2577E-4	3.08642E0
8.27723E-4	2.9787E0
8.29676E-4	2.47738E0
8.31629E-4	2.63507E0
8.33582E-4	2.82866E0
8.35535E-4	2.76483E0
8.37488E-4	2.6002E0
8.39441E-4	2.74002E0
8.41394E-4	2.81056E0
8.43347E-4	2.79815E0
8.45301E-4	2.72223E0
8.47254E-4	2.42903E0
8.49207E-4	2.73368E0
8.5116E-4	2.66981E0
8.53113E-4	2.83995E0
8.55066E-4	2.74743E0
8.57019E-4	2.85749E0
8.58973E-4	2.8754E0
8.60926E-4	2.73752E0
8.62879E-4	2.70188E0
8.64832E-4	2.82592E0
8.66785E-4	2.76487E0
8.68738E-4	2.54667E0
8.70692E-4	2.60254E0
8.72645E-4	2.5983E0
8.74597E-4	2.47923E0
8.76551E-4	2.56313E0
8.78504E-4	2.65028E0
8.80457E-4	2.54494E0
8.8241E-4	2.62842E0
8.84363E-4	2.64197E0
8.86316E-4	2.66574E0
8.88269E-4	2.60395E0
8.90223E-4	2.62924E0
8.92176E-4	2.68868E0
8.94129E-4	2.68437E0
8.96082E-4	2.62866E0
8.98035E-4	2.67363E0
8.99988E-4	2.72568E0
9.01941E-4	2.68223E0
9.03895E-4	2.36435E0
9.05848E-4	2.32918E0
9.07801E-4	2.35658E0
9.09754E-4	2.34742E0
9.11707E-4	2.37373E0
9.1366E-4	2.3554E0
9.15613E-4	2.41908E0
9.17566E-4	2.44408E0
9.19519E-4	2.37894E0
9.21473E-4	2.40804E0
9.23426E-4	2.40689E0
9.25379E-4	2.41383E0
9.27332E-4	2.43201E0
9.29285E-4	2.41471E0
9.31238E-4	2.46894E0
9.33191E-4	2.10692E0
9.35145E-4	2.14558E0
9.37098E-4	2.16477E0
9.39051E-4	2.09834E0
9.41004E-4	2.14572E0
9.42957E-4	2.06354E0
9.4491E-4	2.11842E0
9.46863E-4	2.09074E0
9.48816E-4	2.13027E0
9.50769E-4	2.09902E0
9.52722E-4	2.1668E0
9.54676E-4	1.96954E0
9.56629E-4	1.74883E0
9.58582E-4	1.94256E0
9.60535E-4	1.92089E0
9.62488E-4	1.89515E0
9.64441E-4	1.86914E0
9.66395E-4	1.90409E0
9.68348E-4	1.99497E0
9.70301E-4	1.62214E0
9.72254E-4	1.57232E0
9.74207E-4	1.66933E0
9.7616E-4	1.83142E0
9.78113E-4	1.67934E0
9.80067E-4	1.65137E0
9.82019E-4	1.72216E0
9.83972E-4	1.33083E0
9.85926E-4	1.48822E0
9.87879E-4	1.46288E0
9.89832E-4	1.47741E0
9.91785E-4	1.49704E0
9.93738E-4	1.18446E0
9.95691E-4	1.09037E0
9.97644E-4	1.11888E0
9.99598E-4	1.12689E0
1.00155E-3	1.17551E0
1.0035E-3	7.80551E-1
1.00546E-3	7.24767E-1
1.00741E-3	7.9773E-1
1.00936E-3	5.9846E-1
1.01132E-3	3.56997E-1
1.01327E-3	4.6687E-1
1.01522E-3	4.0359E-1
1.01718E-3	3.15798E-1
1.01913E-3	1.70382E-1
1.02108E-3	1.47333E-1
1.02303E-3	7.46105E-2
1.02499E-3	-9.1285E-2
1.02694E-3	-1.82137E-2
1.02889E-3	-2.45256E-1
1.03085E-3	-3.56031E-1
1.0328E-3	-3.89409E-1
1.03475E-3	-7.55041E-1
1.03671E-3	-6.70895E-1
1.03866E-3	-8.00743E-1
1.04061E-3	-1.09338E0
1.04257E-3	-1.08555E0
1.04452E-3	-1.26622E0
1.04647E-3	-1.21159E0
1.04843E-3	-1.51522E0
1.05038E-3	-1.43927E0
1.05233E-3	-1.9374E0
1.05428E-3	-1.96726E0
1.05624E-3	-2.02707E0
1.05819E-3	-2.22687E0
1.06014E-3	-2.33546E0
1.0621E-3	-2.61471E0
1.06405E-3	-2.68463E0
1.066E-3	-2.9515E0
1.06796E-3	-2.91786E0
1.06991E-3	-3.18714E0
1.07186E-3	-3.40928E0
1.07382E-3	-3.66804E0
1.07577E-3	-3.72403E0
1.07772E-3	-3.99952E0
1.07968E-3	-4.20081E0
1.08163E-3	-4.39585E0
1.08358E-3	-4.67554E0
1.08553E-3	-4.79958E0
1.08749E-3	-5.0736E0
1.08944E-3	-5.36566E0
1.09139E-3	-5.51442E0
1.09335E-3	-5.85723E0
1.0953E-3	-6.03004E0
1.09725E-3	-6.27925E0
1.09921E-3	-6.71385E0
1.10116E-3	-6.83241E0
1.10311E-3	-7.28278E0
1.10507E-3	-7.48995E0
1.10702E-3	-7.77902E0
1.10897E-3	-7.93809E0
1.11093E-3	-8.20249E0
1.11288E-3	-8.50487E0
1.11483E-3	-8.80072E0
1.11678E-3	-9.17421E0
1.11874E-3	-9.5241E0
1.12069E-3	-9.81951E0
1.12264E-3	-1.01321E1
1.1246E-3	-1.07121E1
1.12655E-3	-1.09369E1
1.1285E-3	-1.12216E1
1.13046E-3	-1.17002E1
1.13241E-3	-1.21904E1
1.13436E-3	-1.24826E1
1.13632E-3	-1.27708E1
1.13827E-3	-1.3248E1
1.14022E-3	-1.3609E1
1.14218E-3	-1.40484E1
1.14413E-3	-1.44764E1
1.14608E-3	-1.48054E1
1.14803E-3	-1.52492E1
1.14999E-3	-1.57032E1
1.15194E-3	-1.60894E1
1.1539E-3	-1.66018E1
1.15585E-3	-1.70766E1
1.1578E-3	-1.75545E1
1.15975E-3	-1.80615E1
1.16171E-3	-1.84385E1
1.16366E-3	-1.88408E1
1.16561E-3	-1.95177E1
1.16757E-3	-1.99632E1
1.16952E-3	-2.04788E1
1.17147E-3	-2.09367E1
1.17343E-3	-2.1546E1
1.17538E-3	-2.2169E1
1.17733E-3	-2.26351E1
1.17928E-3	-2.32129E1
1.18124E-3	-2.35529E1
1.18319E-3	-2.43403E1
1.18514E-3	-2.48797E1
1.1871E-3	-2.54928E1
1.18905E-3	-2.60944E1
1.191E-3	-2.66325E1
1.19296E-3	-2.71893E1
1.19491E-3	-2.79528E1
1.19686E-3	-2.84373E1
1.19882E-3	-2.91174E1
1.20077E-3	-2.97943E1
1.20272E-3	-3.04627E1
1.20468E-3	-3.11502E1
1.20663E-3	-3.17558E1
1.20858E-3	-3.2551E1
1.21053E-3	-3.32344E1
1.21249E-3	-3.38405E1
1.21444E-3	-3.46001E1
1.21639E-3	-3.53235E1
1.21835E-3	-3.59793E1
1.2203E-3	-3.67004E1
1.22225E-3	-3.75957E1
1.22421E-3	-3.8228E1
1.22616E-3	-3.87495E1
1.22811E-3	-3.97342E1
1.23007E-3	-4.05648E1
1.23202E-3	-4.13706E1
1.23397E-3	-4.2053E1
1.23593E-3	-4.29131E1
1.23788E-3	-4.36273E1
1.23983E-3	-4.43715E1
1.24178E-3	-4.52436E1
1.24374E-3	-4.60252E1
1.24569E-3	-4.68216E1
1.24764E-3	-4.76923E1
1.2496E-3	-4.84645E1
1.25155E-3	-4.93217E1
1.2535E-3	-5.03158E1
1.25546E-3	-5.1084E1
1.25741E-3	-5.18285E1
1.25936E-3	-5.28067E1
1.26132E-3	-5.35455E1
1.26327E-3	-5.45013E1
1.26522E-3	-5.55366E1
1.26718E-3	-5.63206E1
1.26913E-3	-5.72608E1
1.27108E-3	-5.82804E1
1.27303E-3	-5.93651E1
1.27499E-3	-6.01585E1
1.27694E-3	-6.1244E1
1.27889E-3	-6.2257E1
1.28085E-3	-6.30707E1
1.2828E-3	-6.41967E1
1.28475E-3	-6.52634E1
1.28671E-3	-6.62327E1
1.28866E-3	-6.73059E1
1.29061E-3	-6.83457E1
1.29257E-3	-6.92647E1
1.29452E-3	-7.03585E1
1.29647E-3	-7.1471E1
1.29843E-3	-7.24816E1
1.30038E-3	-7.35545E1
1.30233E-3	-7.44989E1
1.30428E-3	-7.57864E1
1.30624E-3	-7.67267E1
1.30819E-3	-7.80333E1
1.31014E-3	-7.90383E1
1.3121E-3	-8.02663E1
1.31405E-3	-8.13257E1
1.316E-3	-8.26431E1
1.31796E-3	-8.37514E1
1.31991E-3	-8.50713E1
1.32186E-3	-8.62837E1
1.32382E-3	-8.74986E1
1.32577E-3	-8.8816E1
1.32772E-3	-9.01865E1
1.32968E-3	-9.15997E1
1.33163E-3	-9.2898E1
1.33358E-3	-9.41763E1
1.33553E-3	-9.56657E1
1.33749E-3	-9.70643E1
1.33944E-3	-9.84015E1
1.34139E-3	-9.99081E1
1.34335E-3	-1.01186E2
1.3453E-3	-1.0269E2
1.34725E-3	-1.04067E2
1.34921E-3	-1.05429E2
1.35116E-3	-1.07E2
1.35311E-3	-1.08488E2
1.35507E-3	-1.09807E2
1.35702E-3	-1.11416E2
1.35897E-3	-1.12888E2
1.36093E-3	-1.14388E2
1.36288E-3	-1.15883E2
1.36483E-3	-1.17633E2
1.36678E-3	-1.19087E2
1.36874E-3	-1.20589E2
1.37069E-3	-1.22207E2
1.37264E-3	-1.23749E2
1.3746E-3	-1.25248E2
1.37655E-3	-1.26846E2
1.3785E-3	-1.28481E2
1.38046E-3	-1.29965E2
1.38241E-3	-1.31456E2
1.38436E-3	-1.3292E2
1.38632E-3	-1.3429E2
1.38827E-3	-1.35996E2
1.39022E-3	-1.37411E2
1.39218E-3	-1.39218E2
1.39413E-3	-1.4099E2
1.39608E-3	-1.41772E2
1.39803E-3	-1.43455E2
1.39999E-3	-1.44744E2
1.40194E-3	-1.46359E2
1.40389E-3	-1.47972E2
1.40585E-3	-1.49268E2
1.4078E-3	-1.5064E2
1.40975E-3	-1.52114E2
1.41171E-3	-1.53457E2
1.41366E-3	-1.5483E2
1.41561E-3	-1.56321E2
1.41757E-3	-1.57731E2
1.41952E-3	-1.59151E2
1.42147E-3	-1.60391E2
1.42343E-3	-1.61775E2
1.42538E-3	-1.6321E2
1.42733E-3	-1.64471E2
1.42928E-3	-1.65913E2
1.43124E-3	-1.67461E2
1.43319E-3	-1.68584E2
1.43514E-3	-1.69939E2
1.4371E-3	-1.71496E2
1.43905E-3	-1.72877E2
1.441E-3	-1.74143E2
1.44296E-3	-1.75514E2
1.44491E-3	-1.76808E2
1.44686E-3	-1.78305E2
1.44882E-3	-1.79541E2
1.45077E-3	-1.80838E2
1.45272E-3	-1.82176E2
1.45468E-3	-1.83416E2
1.45663E-3	-1.84736E2
1.45858E-3	-1.86014E2
1.46053E-3	-1.8739E2
1.46249E-3	-1.88658E2
1.46444E-3	-1.89765E2
1.46639E-3	-1.9112E2
1.46835E-3	-1.92426E2
1.4703E-3	-1.93688E2
1.47225E-3	-1.94898E2
1.47421E-3	-1.95937E2
1.47616E-3	-1.9727E2
1.47811E-3	-1.9854E2
1.48007E-3	-1.99712E2
1.48202E-3	-2.00819E2
1.48397E-3	-2.02056E2
1.48593E-3	-2.02992E2
1.48788E-3	-2.04153E2
1.48983E-3	-2.0524E2
1.49178E-3	-2.06054E2
1.49374E-3	-2.07066E2
1.49569E-3	-2.08011E2
1.49764E-3	-2.09026E2
1.4996E-3	-2.09907E2
1.50155E-3	-2.10776E2
1.5035E-3	-2.11701E2
1.50546E-3	-2.12501E2
1.50741E-3	-2.13207E2
1.50936E-3	-2.13856E2
1.51132E-3	-2.14682E2
1.51327E-3	-2.15233E2
1.51522E-3	-2.16051E2
1.51718E-3	-2.1672E2
1.51913E-3	-2.1736E2
1.52108E-3	-2.1802E2
1.52303E-3	-2.1866E2
1.52499E-3	-2.19354E2
1.52694E-3	-2.2017E2
1.52889E-3	-2.20778E2
1.53085E-3	-2.21253E2
1.5328E-3	-2.21733E2
1.53475E-3	-2.22388E2
1.53671E-3	-2.22909E2
1.53866E-3	-2.2326E2
1.54061E-3	-2.23681E2
1.54257E-3	-2.24033E2
1.54452E-3	-2.24302E2
1.54647E-3	-2.24563E2
1.54843E-3	-2.24651E2
1.55038E-3	-2.24568E2
1.55233E-3	-2.24882E2
1.55428E-3	-2.2493E2
1.55624E-3	-2.24989E2
1.55819E-3	-2.2492E2
1.56014E-3	-2.24924E2
1.5621E-3	-2.24874E2
1.56405E-3	-2.2479E2
1.566E-3	-2.24531E2
1.56796E-3	-2.24562E2
1.56991E-3	-2.24364E2
1.57186E-3	-2.24132E2
1.57382E-3	-2.23929E2
1.57577E-3	-2.23698E2
1.57772E-3	-2.23506E2
1.57968E-3	-2.23209E2
1.58163E-3	-2.23166E2
1.58358E-3	-2.23082E2
1.58553E-3	-2.22785E2
1.58749E-3	-2.22647E2
1.58944E-3	-2.22459E2
1.59139E-3	-2.22242E2
1.59335E-3	-2.21895E2
1.5953E-3	-2.21649E2
1.59725E-3	-2.21263E2
1.59921E-3	-2.20898E2
1.60116E-3	-2.2067E2
1.60311E-3	-2.20185E2
1.60507E-3	-2.19737E2
1.60702E-3	-2.19345E2
1.60897E-3	-2.18896E2
1.61093E-3	-2.18598E2
1.61288E-3	-2.1815E2
1.61483E-3	-2.17754E2
1.61678E-3	-2.17167E2
1.61874E-3	-2.16735E2
1.62069E-3	-2.16487E2
1.62264E-3	-2.16001E2
1.6246E-3	-2.15532E2
1.62655E-3	-2.15082E2
1.6285E-3	-2.14521E2
1.63046E-3	-2.1384E2
1.63241E-3	-2.13214E2
1.63436E-3	-2.12662E2
1.63632E-3	-2.12043E2
1.63827E-3	-2.11276E2
1.64022E-3	-2.10551E2
1.64218E-3	-2.09711E2
1.64413E-3	-2.08803E2
1.64608E-3	-2.08016E2
1.64803E-3	-2.0692E2
1.64999E-3	-2.05915E2
1.65194E-3	-2.0482E2
1.65389E-3	-2.03626E2
1.65585E-3	-2.02467E2
1.6578E-3	-2.01372E2
1.65975E-3	-2.00184E2
1.66171E-3	-1.98793E2
1.66366E-3	-1.97633E2
1.66561E-3	-1.96291E2
1.66757E-3	-1.9496E2
1.66952E-3	-1.93751E2
1.67147E-3	-1.92398E2
1.67343E-3	-1.91175E2
1.67538E-3	-1.89869E2
1.67733E-3	-1.88529E2
1.67928E-3	-1.87219E2
1.68124E-3	-1.85984E2
1.68319E-3	-1.84618E2
1.68514E-3	-1.83236E2
1.6871E-3	-1.81967E2
1.68905E-3	-1.80734E2
1.691E-3	-1.79423E2
1.69296E-3	-1.77978E2
1.69491E-3	-1.76715E2
1.69686E-3	-1.75504E2
1.69882E-3	-1.7424E2
1.70077E-3	-1.72982E2
1.70272E-3	-1.71726E2
1.70468E-3	-1.70393E2
1.70663E-3	-1.69051E2
1.70858E-3	-1.67685E2
1.71053E-3	-1.66244E2
1.71249E-3	-1.64964E2
1.71444E-3	-1.63517E2
1.71639E-3	-1.6217E2
1.71835E-3	-1.60747E2
1.7203E-3	-1.5931E2
1.72225E-3	-1.57869E2
1.72421E-3	-1.563E2
1.72616E-3	-1.54816E2
1.72811E-3	-1.53301E2
1.73007E-3	-1.51852E2
1.73202E-3	-1.50398E2
1.73397E-3	-1.48905E2
1.73593E-3	-1.47315E2
1.73788E-3	-1.45775E2
1.73983E-3	-1.44436E2
1.74178E-3	-1.42872E2
1.74374E-3	-1.41402E2
1.74569E-3	-1.40014E2
1.74764E-3	-1.38541E2
1.7496E-3	-1.37063E2
1.75155E-3	-1.35663E2
1.7535E-3	-1.34448E2
1.75546E-3	-1.3299E2
1.75741E-3	-1.31621E2
1.75936E-3	-1.30537E2
1.76132E-3	-1.29382E2
